host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399136063,1768883,0.01,-0.00,1.00,2.62,-4.70,-4.03
1777399136063,1768903,0.01,-0.00,1.00,2.56,-4.64,-4.52
1777399136063,1768923,0.01,0.00,1.00,2.38,-4.64,-5.07
1777399136063,1768943,0.01,0.00,1.00,2.50,-4.58,-4.33
1777399136064,1768953,0.01,-0.00,1.00,2.62,-4.64,-4.46
1777399136064,1768963,0.01,0.00,1.00,2.50,-4.58,-4.64
1777399136064,1768973,0.01,-0.00,1.00,2.56,-4.58,-4.33
1777399136064,1768983,0.01,-0.00,1.00,2.69,-4.64,-4.09
1777399136065,1768993,0.01,-0.00,1.00,2.56,-4.58,-4.46
1777399136065,1769003,0.01,-0.00,1.00,2.38,-4.58,-4.94
1777399136065,1769013,0.01,0.00,1.00,2.56,-4.64,-4.52
1777399136065,1769023,0.01,0.00,1.00,2.69,-4.70,-4.03
1777399136065,1769033,0.01,0.00,1.00,2.62,-4.64,-3.97
1777399136066,1769043,0.01,0.00,1.00,2.62,-4.64,-3.97
1777399136066,1769053,0.01,-0.00,1.00,2.56,-4.64,-4.21
1777399136066,1769063,0.01,-0.00,1.00,2.44,-4.64,-4.52
1777399136066,1769073,0.01,-0.00,1.00,2.50,-4.64,-4.52
1777399136067,1769083,0.01,0.00,1.00,2.50,-4.58,-4.52
1777399136067,1769093,0.01,0.00,1.00,2.38,-4.52,-4.58
1777399136067,1769103,0.01,0.00,1.00,2.38,-4.58,-4.76
1777399136067,1769113,0.01,0.00,1.00,2.32,-4.70,-4.76
1777399136067,1769123,0.01,0.00,1.00,2.32,-4.70,-4.70
1777399136068,1769133,0.01,0.00,1.00,2.44,-4.64,-4.58
1777399136068,1769143,0.01,0.00,1.00,2.44,-4.64,-4.46
1777399136068,1769153,0.01,-0.00,1.00,2.50,-4.58,-4.27
1777399136068,1769163,0.01,0.00,1.00,2.56,-4.64,-3.97
1777399136068,1769173,0.01,0.00,1.00,2.62,-4.70,-4.09
1777399136069,1769183,0.01,0.00,1.00,2.56,-4.58,-4.39
1777399136069,1769193,0.01,0.00,1.00,2.38,-4.70,-4.52
1777399136069,1769203,0.01,-0.00,1.01,2.32,-4.58,-4.70
1777399136069,1769213,0.01,-0.00,1.00,2.38,-4.64,-4.76
1777399136070,1769233,0.01,0.00,1.00,2.32,-4.64,-4.70
1777399136070,1769253,0.01,-0.00,1.00,2.62,-4.64,-4.03
1777399136070,1769273,0.01,0.00,1.00,2.50,-4.64,-4.52
1777399136070,1769293,0.01,0.00,1.00,2.32,-4.70,-4.52
1777399136070,1769303,0.01,0.00,1.00,2.38,-4.64,-4.46
1777399136071,1769313,0.01,-0.00,1.00,2.44,-4.70,-4.52
1777399136071,1769323,0.01,0.00,1.00,2.38,-4.64,-4.46
