host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777494778024,221337,-0.8539,-0.3646,-0.2943,-0.6714,-3.2959,-3.4180
1777494778024,221353,-0.8438,-0.3575,-0.2855,-3.9673,-10.4370,-3.2349
1777494778024,221370,-0.8401,-0.3500,-0.2878,-9.1553,-12.2681,-2.6245
1777494778024,221387,-0.8185,-0.3477,-0.3042,-11.9019,-9.4604,-4.6387
1777494778024,221403,-0.7990,-0.3608,-0.3151,-12.4512,-6.4697,-5.4932
1777494778024,221420,-0.8047,-0.3877,-0.3425,-8.3008,1.5259,-6.6528
1777494778024,221436,-0.8463,-0.3900,-0.3179,0.2441,3.4180,-4.4556
1777494778024,221453,-0.8928,-0.3544,-0.2825,-0.0610,-5.3711,-1.2817
1777494778024,221470,-0.8953,-0.3521,-0.2811,-2.6855,-9.8877,-0.3052
1777494778024,221486,-0.9075,-0.3307,-0.2805,-4.8828,-13.4888,-0.5493
1777494778024,221503,-0.9315,-0.3190,-0.2819,-5.1270,-8.4839,-4.6997
1777494778024,221519,-0.9238,-0.3212,-0.2919,-2.9297,-3.4790,-8.7280
1777494778025,221536,-0.9130,-0.3134,-0.3053,-2.8687,-3.2959,-9.2163
1777494778025,221552,-0.8994,-0.3153,-0.3250,-2.2583,-5.1880,-8.8501
1777494778025,221569,-0.8766,-0.3099,-0.3293,-1.3428,-8.5449,-8.1787
1777494778025,221586,-0.8607,-0.3195,-0.3273,-3.4180,-10.5591,-7.9956
1777494778025,221602,-0.8536,-0.3169,-0.3188,-4.0283,-10.6812,-7.8125
1777494778025,221619,-0.8630,-0.3130,-0.3290,-5.4321,-8.8501,-7.5073
1777494778025,221635,-0.8483,-0.3201,-0.3442,-5.3711,-3.4790,-7.3242
1777494778025,221652,-0.8611,-0.3175,-0.3372,-2.4414,0.1221,-5.0049
1777494778025,221669,-0.8793,-0.3035,-0.3289,-1.5259,-1.2817,-3.6621
1777494778025,221685,-0.8700,-0.3087,-0.3297,-1.2817,-5.5542,-2.8076
1777494778025,221702,-0.8662,-0.2974,-0.3083,0.1831,-6.5308,-1.0376
1777494778025,221718,-0.8704,-0.2882,-0.3025,0.3052,-7.1411,1.3428
1777494778025,221735,-0.8684,-0.2917,-0.2997,-0.3052,-7.9346,2.1973
1777494778025,221751,-0.8508,-0.2909,-0.2987,0.6714,-6.4087,3.0518
1777494778025,221768,-0.8438,-0.3087,-0.2964,1.0376,-5.3101,4.4556
1777494778026,221785,-0.8346,-0.3021,-0.2988,1.7090,-5.6152,5.6152
1777494778026,221801,-0.8228,-0.3057,-0.2860,0.3662,-6.7749,6.5308
1777494778026,221818,-0.8217,-0.3064,-0.2771,-1.8921,-7.8125,10.3149
1777494778026,221834,-0.8105,-0.3119,-0.2897,-4.0283,-7.6294,13.1226
1777494778026,221851,-0.8035,-0.3138,-0.2917,-4.8828,-6.4087,14.4043
1777494778026,221868,-0.8143,-0.3177,-0.3044,-3.7842,-2.9907,17.7612
1777494778026,221884,-0.8470,-0.3162,-0.2936,0.9766,-1.4648,22.0947
1777494778026,221901,-0.8877,-0.2852,-0.2712,1.2817,-6.2256,24.6582
1777494778026,221917,-0.8923,-0.2791,-0.2737,-0.7324,-10.1318,24.4141
1777494778026,221934,-0.8865,-0.2786,-0.2788,-3.6621,-14.3433,22.5220
1777494778026,221951,-0.8812,-0.2754,-0.2795,-3.9673,-12.7563,22.1558
1777494778026,221967,-0.8928,-0.2834,-0.2910,-3.9062,-7.8125,25.3296
1777494778026,221984,-0.9131,-0.2659,-0.2891,-2.5024,-5.6763,26.6724
1777494778026,222001,-0.9518,-0.2445,-0.2854,-1.4648,-7.5684,25.6348
1777494778026,222017,-0.9464,-0.2350,-0.2982,-2.1973,-11.2305,22.1558
1777494778027,222034,-0.9445,-0.2327,-0.3053,-1.3428,-9.3994,19.5312
1777494778027,222051,-0.9474,-0.2372,-0.2983,-1.3428,-8.1787,18.1274
1777494778027,222067,-0.9419,-0.2333,-0.2964,-1.7700,-6.9580,17.8833
1777494778027,222084,-0.9329,-0.2175,-0.2960,-2.3193,-9.3384,22.0947
1777494778027,222100,-0.9290,-0.2073,-0.3018,-3.7842,-10.9863,22.8882
1777494778027,222117,-0.9429,-0.1937,-0.3091,-3.2349,-10.8643,21.7285
1777494778027,222134,-0.9482,-0.1757,-0.3107,-2.1973,-10.8643,17.8833
1777494778027,222150,-0.9373,-0.1750,-0.3131,-2.9297,-9.5825,14.8926
1777494778027,222167,-0.9434,-0.1604,-0.3059,-2.9907,-6.4697,17.0898
1777494778027,222184,-0.9468,-0.1469,-0.3071,-3.3569,-5.9204,19.1040
1777494778027,222200,-0.9404,-0.1400,-0.3026,-3.7231,-4.4556,18.4326
1777494778027,222217,-0.9453,-0.1267,-0.3002,-3.5400,-4.8218,16.9678
1777494778027,222234,-0.9423,-0.1215,-0.3080,-3.2349,-6.3477,14.8926
1777494778027,222250,-0.9475,-0.1133,-0.3123,-2.1973,-6.5918,13.8550
1777494778027,222267,-0.9503,-0.0959,-0.3119,-0.9766,-6.4087,11.3525
1777494778027,222283,-0.9583,-0.0867,-0.3064,-0.5493,-5.3101,9.3994
1777494778028,222300,-0.9617,-0.0906,-0.3152,0.7935,-3.5400,9.8877
1777494778028,222316,-0.9664,-0.0526,-0.2947,2.7466,-1.3428,10.2539
1777494778028,222333,-0.9592,-0.0460,-0.2849,3.3569,-0.9155,11.5967
1777494778028,222350,-0.9492,-0.0438,-0.3030,2.5635,-2.7466,9.0942
1777494778028,222366,-0.9319,-0.0482,-0.3121,3.2349,-2.1362,6.9580
1777494778028,222383,-0.9219,-0.0377,-0.3176,3.5400,-1.3428,7.3853
1777494778028,222399,-0.9164,-0.0427,-0.3282,3.3569,0.8545,8.7891
1777494778028,222416,-0.9237,-0.0316,-0.3307,5.1880,2.9907,10.5591
1777494778028,222432,-0.9282,-0.0294,-0.3317,7.0801,4.2725,11.7188
1777494778028,222449,-0.9459,-0.0173,-0.3252,7.5684,3.7231,11.5967
1777494778028,222466,-0.9398,-0.0269,-0.3296,7.8125,1.5869,9.5215
1777494778028,222482,-0.9259,-0.0297,-0.3354,8.7891,-0.3052,8.0566
1777494778028,222499,-0.9188,-0.0276,-0.3330,9.5215,-0.6104,8.3008
1777494778028,222515,-0.9265,-0.0171,-0.3226,10.2539,-1.0376,8.3618
1777494778028,222532,-0.9240,-0.0157,-0.3170,10.8032,-2.0752,7.7515
1777494778029,222548,-0.9189,-0.0132,-0.3132,12.1460,-1.8921,7.2021
1777494778029,222565,-0.9225,-0.0134,-0.3116,12.9395,-1.4038,6.6528
1777494778029,222582,-0.9178,-0.0194,-0.3154,14.0381,-0.4272,5.3101
1777494778029,222598,-0.9161,-0.0212,-0.3184,14.9536,-0.2441,5.1880
1777494778029,222615,-0.9236,-0.0085,-0.3105,15.3809,-1.5259,4.3945
1777494778029,222631,-0.9163,-0.0128,-0.3096,15.0757,-2.3193,3.7231
1777494778029,222648,-0.9045,-0.0157,-0.3109,15.5029,-3.4790,4.3335
1777494778029,222665,-0.9156,-0.0055,-0.3123,15.8081,-2.8687,7.0801
1777494778029,222681,-0.9410,-0.0017,-0.3088,15.3198,-2.5635,7.6294
1777494778029,222698,-0.9459,0.0022,-0.3093,15.2588,-2.5024,7.9346
1777494778029,222714,-0.9481,0.0112,-0.3137,15.3809,-2.9297,6.4087
1777494778029,222731,-0.9325,0.0138,-0.3193,15.1367,-3.1738,6.2866
1777494778029,222748,-0.9128,0.0171,-0.3293,14.3433,-2.1362,5.2490
1777494778029,222764,-0.9135,0.0272,-0.3228,13.9771,-1.2207,4.5776
1777494778029,222781,-0.8904,0.0262,-0.3298,13.6108,-0.7324,5.6763
1777494778030,222797,-0.8943,-0.0092,-0.3412,12.8784,0.3662,7.2021
1777494778030,222814,-0.9078,0.0109,-0.3392,16.9067,0.6714,11.5356
1777494778030,222831,-0.9319,0.0242,-0.3337,17.2729,0.4272,13.2446
1777494778030,222847,-0.9506,0.0483,-0.3396,15.9912,-0.9766,12.8174
1777494778030,222864,-0.9507,0.0468,-0.3467,15.1367,-0.7324,8.4229
1777494778030,222881,-0.9414,0.0188,-0.3467,16.4185,1.0986,5.4321
1777494778030,222897,-0.9366,0.0170,-0.3414,17.7002,1.3428,5.7983
1777494778030,222914,-0.9430,0.0170,-0.3385,20.3857,-0.3052,10.6812
1777494778030,222930,-0.9393,0.0417,-0.3324,20.5688,-1.2817,12.3291
1777494778030,222947,-0.9250,0.0453,-0.3403,19.4702,-0.1221,11.2915
1777494778030,222964,-0.9203,0.0452,-0.3446,19.8975,1.4038,10.5591
1777494778030,222980,-0.9175,0.0509,-0.3435,21.0571,1.5869,8.7891
1777494778030,222997,-0.9064,0.0387,-0.3517,18.9209,-0.7324,6.7749
1777494778030,223014,-0.9027,0.0465,-0.3495,20.0806,-1.9531,7.3242
1777494778030,223030,-0.8923,0.0376,-0.3501,20.2637,-3.1128,8.4229
1777494778030,223047,-0.8688,0.0306,-0.3562,20.8740,-4.1504,9.3384
1777494778031,223063,-0.8630,0.0304,-0.3560,23.1934,-3.3569,10.0708
1777494778031,223080,-0.8722,0.0326,-0.3507,24.1089,-4.5166,11.2915
1777494778031,223096,-0.8938,0.0408,-0.3391,23.4985,-6.2256,11.8408
1777494778031,223113,-0.9172,0.0481,-0.3341,21.7896,-9.0942,12.8784
1777494778031,223130,-0.9287,0.0436,-0.3348,20.3247,-9.1553,12.2070
1777494778031,223146,-0.9261,0.0422,-0.3391,20.2026,-7.9346,10.7422
1777494778031,223163,-0.9260,0.0372,-0.3405,20.5688,-7.2021,10.4980
1777494778031,223180,-0.9236,0.0338,-0.3344,18.7378,-6.9580,11.0474
1777494778031,223196,-0.9291,0.0414,-0.3365,17.3950,-7.3242,12.2070
1777494778031,223213,-0.9353,0.0449,-0.3365,16.1743,-7.0190,11.2915
1777494778031,223230,-0.9484,0.0526,-0.3358,15.9302,-6.5918,10.0098
1777494778031,223246,-0.9431,0.0498,-0.3378,15.6860,-6.8359,6.1646
1777494778031,223263,-0.9294,0.0564,-0.3328,14.5264,-7.0190,4.8218
1777494778031,223279,-0.9194,0.0555,-0.3439,13.1836,-4.9438,6.7139
1777494778031,223296,-0.9326,0.0719,-0.3391,13.8550,-3.7231,7.7515
1777494778032,223313,-0.9403,0.0721,-0.3472,13.0615,-3.6011,6.5918
1777494778032,223329,-0.9290,0.0880,-0.3468,14.1602,-3.9062,4.8828
1777494778032,223346,-0.9335,0.0942,-0.3478,12.6343,-4.5166,3.2959
1777494778032,223363,-0.9155,0.0851,-0.3556,12.2681,-4.2114,2.3193
1777494778032,223379,-0.9038,0.0874,-0.3541,12.4512,-3.6621,2.3804
1777494778032,223396,-0.9014,0.0878,-0.3486,11.9019,-3.2959,2.9907
1777494778032,223412,-0.9008,0.0875,-0.3439,11.6577,-3.5400,2.6855
1777494778032,223429,-0.9030,0.0826,-0.3395,11.1084,-3.6621,2.9297
1777494778032,223446,-0.9062,0.0840,-0.3326,11.6577,-5.4932,3.2349
1777494778032,223462,-0.9062,0.0768,-0.3284,10.4370,-8.2397,2.9907
1777494778032,223479,-0.9098,0.0764,-0.3250,10.1318,-9.2773,2.1362
1777494778032,223496,-0.9091,0.0679,-0.3188,8.9111,-8.9722,1.1597
1777494778033,223512,-0.9026,0.0625,-0.3175,7.0190,-9.2163,1.4038
1777494778033,223529,-0.9078,0.0543,-0.3188,5.2490,-8.4839,2.6245
1777494778033,223545,-0.9241,0.0590,-0.3134,4.8828,-7.5073,3.2959
1777494778033,223562,-0.9475,0.0691,-0.3151,2.9297,-7.4463,3.1738
1777494778033,223578,-0.9644,0.0759,-0.3221,0.3662,-7.5073,2.0142
1777494778033,223595,-0.9727,0.0813,-0.3292,-2.0142,-6.5918,-0.2441
1777494778033,223611,-0.9714,0.0791,-0.3364,-3.5400,-6.3477,-2.0142
1777494778033,223628,-0.9484,0.0710,-0.3541,-5.3101,-5.7983,-5.6152
1777494778033,223645,-0.9324,0.0613,-0.3615,-5.7373,-4.4556,-6.6528
1777494778033,223661,-0.9396,0.0659,-0.3652,-6.2256,-3.9673,-6.8359
1777494778033,223678,-0.9377,0.0679,-0.3621,-6.2866,-3.6011,-7.3853
1777494778033,223694,-0.9393,0.0864,-0.3518,-5.6152,-2.1362,-8.5449
1777494778033,223711,-0.9386,0.1014,-0.3419,-5.6763,-1.8921,-10.5591
1777494778033,223728,-0.9219,0.1061,-0.3379,-5.7373,-3.1738,-12.6343
1777494778033,223744,-0.9115,0.1028,-0.3358,-5.7373,-4.2725,-13.0615
1777494778033,223761,-0.8939,0.1044,-0.3313,-5.9814,-5.0049,-13.1226
1777494778034,223777,-0.8827,0.1060,-0.3290,-7.0801,-5.0659,-12.6953
1777494778034,223794,-0.8782,0.1062,-0.3311,-7.6294,-5.3101,-10.0098
1777494778034,223811,-0.8846,0.1099,-0.3356,-7.8735,-4.9438,-9.2773
1777494778034,223827,-0.8920,0.1102,-0.3335,-8.2397,-5.0659,-8.6670
1777494778034,223844,-0.8977,0.1045,-0.3416,-9.6436,-6.2256,-7.0801
1777494778034,223860,-0.8983,0.1027,-0.3455,-9.7656,-5.7373,-5.9814
1777494778034,223877,-0.9164,0.0991,-0.3448,-9.5825,-5.1270,-5.7373
