host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399169298,1802373,-0.84,-0.33,-0.27,14.34,11.05,-29.17
1777399169299,1802393,-0.79,-0.32,-0.19,-4.46,-24.78,-23.99
1777399169299,1802413,-0.76,-0.34,-0.25,-14.71,-35.83,-7.32
1777399169299,1802433,-0.80,-0.38,-0.35,-17.88,-20.87,0.18
1777399169300,1802443,-0.83,-0.39,-0.36,-9.03,-8.24,-3.05
1777399169300,1802453,-0.86,-0.39,-0.35,5.37,2.62,-10.44
1777399169300,1802463,-0.87,-0.36,-0.30,18.49,9.09,-21.06
1777399169300,1802473,-0.85,-0.32,-0.25,25.88,10.62,-29.66
1777399169300,1802483,-0.85,-0.30,-0.20,27.16,8.24,-31.49
1777399169301,1802493,-0.84,-0.31,-0.16,24.23,3.11,-26.86
1777399169301,1802503,-0.85,-0.29,-0.13,18.49,-3.36,-20.02
1777399169301,1802513,-0.87,-0.30,-0.12,10.86,-10.62,-12.57
1777399169301,1802523,-0.88,-0.30,-0.15,2.87,-18.43,-7.32
1777399169302,1802533,-0.89,-0.31,-0.19,-2.44,-23.07,-5.00
1777399169302,1802543,-0.89,-0.33,-0.25,-2.81,-22.89,-6.90
1777399169302,1802553,-0.90,-0.35,-0.28,1.83,-17.76,-10.56
1777399169302,1802563,-0.91,-0.36,-0.27,9.03,-10.25,-14.53
1777399169303,1802573,-0.90,-0.35,-0.24,13.98,-4.76,-18.43
1777399169303,1802583,-0.89,-0.35,-0.22,14.22,-2.56,-20.51
1777399169303,1802593,-0.87,-0.36,-0.22,12.02,-1.89,-20.02
1777399169303,1802603,-0.86,-0.38,-0.22,8.79,-1.89,-16.97
1777399169304,1802613,-0.84,-0.38,-0.23,5.49,-2.01,-12.02
1777399169304,1802623,-0.84,-0.38,-0.22,2.01,-1.10,-5.62
1777399169304,1802633,-0.85,-0.37,-0.22,-1.34,-0.31,1.89
1777399169304,1802643,-0.88,-0.35,-0.23,-4.82,0.12,7.69
1777399169305,1802653,-0.90,-0.35,-0.25,-7.39,1.77,10.31
1777399169305,1802663,-0.92,-0.34,-0.27,-7.39,5.25,9.64
1777399169305,1802673,-0.94,-0.32,-0.27,-5.49,8.85,6.47
1777399169305,1802683,-0.94,-0.31,-0.26,-2.20,10.99,3.11
1777399169305,1802693,-0.94,-0.30,-0.23,0.55,10.74,-0.12
1777399169306,1802703,-0.94,-0.28,-0.19,1.22,-9.40,-6.04
1777399169306,1802723,-0.88,-0.31,-0.19,-7.26,-21.00,-4.70
1777399169306,1802743,-0.81,-0.34,-0.28,-8.73,-18.49,1.22
1777399169306,1802763,-0.86,-0.33,-0.30,-4.70,-0.43,2.38
1777399169307,1802773,-0.87,-0.33,-0.29,-0.73,8.54,0.18
1777399169307,1802783,-0.89,-0.31,-0.27,3.91,15.50,-2.69
1777399169307,1802793,-0.91,-0.29,-0.24,7.32,18.98,-5.68
1777399169307,1802803,-0.92,-0.26,-0.21,10.07,17.58,-6.65
1777399169308,1802813,-0.93,-0.26,-0.19,11.84,12.21,-5.31
1777399169308,1802823,-0.91,-0.25,-0.19,11.35,4.64,-3.23
1777399169308,1802833,-0.90,-0.25,-0.20,9.64,-2.87,-0.31
1777399169308,1802843,-0.88,-0.26,-0.21,7.81,-8.18,3.23
1777399169309,1802853,-0.88,-0.25,-0.21,6.04,-10.93,4.82
1777399169309,1802863,-0.88,-0.25,-0.23,4.82,-13.00,3.30
1777399169309,1802873,-0.88,-0.25,-0.24,5.62,-14.04,-0.55
1777399169309,1802883,-0.87,-0.25,-0.25,8.48,-13.18,-5.37
1777399169310,1802893,-0.85,-0.25,-0.24,11.05,-10.80,-11.41
1777399169310,1802903,-0.82,-0.27,-0.24,11.11,-7.14,-16.17
1777399169310,1802913,-0.78,-0.30,-0.27,10.68,-2.93,-16.78
1777399169310,1802923,-0.77,-0.32,-0.28,11.90,2.01,-15.56
1777399169311,1802933,-0.78,-0.32,-0.28,14.16,7.26,-13.43
1777399169311,1802943,-0.82,-0.33,-0.26,16.91,10.31,-9.40
1777399169311,1802953,-0.86,-0.33,-0.25,19.53,9.64,-4.70
1777399169311,1802963,-0.89,-0.33,-0.24,21.12,5.80,-1.46
1777399169312,1802973,-0.91,-0.32,-0.23,21.97,0.24,0.06
1777399169312,1802983,-0.93,-0.32,-0.22,22.34,-6.41,-0.43
1777399169312,1802993,-0.94,-0.32,-0.21,21.85,-13.67,-2.50
1777399169312,1803003,-0.92,-0.32,-0.21,20.69,-21.12,-5.37
1777399169312,1803013,-0.91,-0.33,-0.23,19.47,-27.16,-7.75
1777399169313,1803023,-0.91,-0.33,-0.23,19.10,-29.97,-8.36
1777399169313,1803033,-0.92,-0.33,-0.23,18.49,-30.64,-7.51
1777399169313,1803043,-0.92,-0.34,-0.24,15.87,-30.58,-6.04
1777399169313,1803063,-0.90,-0.35,-0.29,6.71,-20.51,-8.61
1777399169314,1803083,-0.89,-0.33,-0.30,3.60,-5.19,-9.64
1777399169314,1803103,-0.91,-0.34,-0.27,2.69,-1.71,-12.33
1777399169314,1803123,-0.89,-0.35,-0.24,3.66,-11.11,-21.91
1777399169314,1803133,-0.87,-0.37,-0.23,5.55,-17.27,-27.10
1777399169314,1803143,-0.83,-0.39,-0.23,7.32,-24.05,-30.82
