host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399154854,1788403,-0.65,0.56,-0.58,-6.04,3.54,-7.39
1777399154855,1788413,-0.65,0.56,-0.56,-8.67,4.39,-6.16
1777399154855,1788423,-0.65,0.55,-0.53,-9.77,3.78,-4.88
1777399154855,1788433,-0.63,0.55,-0.53,-9.09,2.26,-4.46
1777399154855,1788443,-0.61,0.56,-0.54,-7.45,0.92,-4.39
1777399154856,1788453,-0.59,0.57,-0.53,-6.04,-0.31,-4.76
1777399154856,1788463,-0.58,0.56,-0.53,-5.31,-2.93,-5.92
1777399154856,1788473,-0.58,0.56,-0.52,-3.97,-6.59,-7.45
1777399154856,1788483,-0.58,0.57,-0.55,-2.93,-10.13,-8.79
1777399154857,1788493,-0.57,0.58,-0.56,-3.78,-10.99,-9.34
1777399154857,1788503,-0.57,0.58,-0.55,-5.92,-9.77,-9.28
1777399154857,1788513,-0.58,0.56,-0.53,-7.39,-7.57,-9.64
1777399154858,1788523,-0.61,0.56,-0.52,-7.26,-5.00,-10.44
1777399154858,1788533,-0.63,0.56,-0.51,-6.16,-2.81,-9.70
1777399154859,1788543,-0.64,0.56,-0.51,-5.31,-2.44,-8.30
1777399154859,1788563,-0.62,0.57,-0.51,-4.15,-6.16,-6.16
1777399154859,1788583,-0.58,0.58,-0.52,-5.92,-4.94,-7.39
1777399154860,1788603,-0.59,0.57,-0.49,-5.31,-1.59,-10.68
1777399154860,1788623,-0.61,0.57,-0.48,-2.56,-0.98,-12.08
1777399154860,1788633,-0.62,0.57,-0.48,-1.53,-2.56,-12.15
1777399154860,1788643,-0.63,0.57,-0.48,-0.31,-4.82,-11.60
1777399154861,1788653,-0.63,0.56,-0.50,0.06,-5.92,-10.80
1777399154861,1788663,-0.64,0.56,-0.51,0.06,-5.31,-10.07
1777399154861,1788673,-0.65,0.57,-0.51,-0.12,-3.42,-9.40
1777399154861,1788683,-0.66,0.56,-0.52,-0.67,-1.40,-9.22
1777399154862,1788693,-0.66,0.55,-0.51,-0.73,0.06,-9.22
1777399154862,1788703,-0.67,0.55,-0.51,0.06,0.37,-8.73
1777399154862,1788713,-0.67,0.55,-0.52,0.67,-0.24,-7.51
1777399154862,1788723,-0.66,0.55,-0.52,0.67,-0.92,-6.77
1777399154863,1788733,-0.66,0.55,-0.52,0.61,-1.65,-6.10
1777399154863,1788743,-0.64,0.55,-0.51,0.79,-2.93,-5.49
1777399154863,1788753,-0.64,0.55,-0.52,1.53,-4.46,-5.86
1777399154863,1788763,-0.63,0.56,-0.53,2.44,-5.49,-5.80
1777399154864,1788773,-0.63,0.56,-0.53,2.93,-5.92,-4.76
1777399154864,1788783,-0.63,0.56,-0.53,2.38,-5.55,-4.58
1777399154864,1788793,-0.62,0.55,-0.53,2.20,-5.07,-4.46
1777399154864,1788803,-0.61,0.55,-0.53,2.69,-5.07,-4.52
1777399154864,1788813,-0.61,0.55,-0.53,3.23,-5.19,-5.37
1777399154865,1788823,-0.61,0.55,-0.54,4.03,-5.62,-5.55
