host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399489246,2115829,-0.79,-0.57,-0.21,8.30,-2.81,-1.59
1777399489246,2115839,-0.80,-0.57,-0.20,7.14,-3.36,-2.08
1777399489247,2115849,-0.79,-0.57,-0.21,5.80,-4.76,-2.20
1777399489247,2115859,-0.80,-0.56,-0.20,4.76,-5.92,-2.38
1777399489247,2115869,-0.80,-0.56,-0.21,3.54,-6.47,-3.05
1777399489247,2115879,-0.80,-0.56,-0.22,2.87,-6.23,-3.91
1777399489248,2115889,-0.80,-0.56,-0.21,2.99,-5.19,-4.27
1777399489248,2115899,-0.80,-0.55,-0.21,2.50,-4.52,-4.21
1777399489248,2115909,-0.79,-0.55,-0.22,2.08,-3.85,-4.09
1777399489248,2115919,-0.78,-0.54,-0.22,1.83,-2.62,-4.03
1777399489249,2115929,-0.79,-0.54,-0.22,0.98,-1.71,-3.66
1777399489249,2115939,-0.79,-0.54,-0.23,0.49,-1.95,-3.54
1777399489249,2115949,-0.78,-0.53,-0.23,0.31,-2.93,-3.60
1777399489249,2115959,-0.78,-0.53,-0.24,0.24,-3.91,-3.85
1777399489249,2115969,-0.79,-0.53,-0.24,0.55,-4.33,-4.39
1777399489250,2115979,-0.78,-0.53,-0.24,0.85,-4.82,-5.19
1777399489250,2115989,-0.78,-0.53,-0.25,0.85,-4.82,-4.88
1777399489250,2115999,-0.78,-0.54,-0.25,1.46,-4.70,-4.58
1777399489250,2116009,-0.78,-0.54,-0.25,2.38,-4.33,-4.82
1777399489251,2116019,-0.78,-0.54,-0.25,2.75,-3.85,-4.94
1777399489251,2116029,-0.78,-0.54,-0.25,2.99,-3.30,-4.70
1777399489251,2116039,-0.79,-0.54,-0.24,3.17,-2.99,-4.70
1777399489251,2116049,-0.79,-0.54,-0.24,3.17,-3.48,-5.07
1777399489252,2116059,-0.79,-0.54,-0.24,3.17,-4.46,-5.13
1777399489252,2116069,-0.78,-0.55,-0.24,3.17,-5.25,-5.62
1777399489252,2116079,-0.79,-0.55,-0.23,3.48,-6.10,-7.32
1777399489252,2116099,-0.76,-0.55,-0.25,5.13,-9.40,-7.63
1777399489253,2116119,-0.75,-0.55,-0.23,5.92,-8.67,-6.23
1777399489253,2116139,-0.77,-0.56,-0.22,4.58,-8.48,-5.74
1777399489253,2116159,-0.78,-0.56,-0.21,4.15,-6.10,-5.74
1777399489253,2116169,-0.78,-0.57,-0.21,3.42,-4.88,-5.19
1777399489254,2116179,-0.79,-0.57,-0.20,2.44,-4.03,-5.55
1777399489254,2116189,-0.80,-0.57,-0.20,1.77,-4.09,-7.14
1777399489254,2116199,-0.80,-0.57,-0.20,1.83,-5.43,-8.54
1777399489254,2116209,-0.80,-0.57,-0.20,2.32,-7.32,-9.34
1777399489254,2116219,-0.80,-0.57,-0.21,2.26,-9.34,-9.52
1777399489255,2116229,-0.80,-0.57,-0.22,2.08,-10.99,-10.07
1777399489255,2116239,-0.80,-0.56,-0.23,1.89,-11.60,-10.62
1777399489256,2116249,-0.79,-0.55,-0.23,1.65,-11.23,-10.74
1777399489256,2116259,-0.78,-0.55,-0.24,1.28,-9.34,-10.80
1777399489256,2116269,-0.78,-0.55,-0.24,1.34,-6.59,-10.74
1777399489257,2116279,-0.77,-0.54,-0.23,1.77,-3.91,-10.56
1777399489257,2116289,-0.76,-0.54,-0.22,1.59,-2.14,-10.25
1777399489257,2116299,-0.77,-0.54,-0.21,0.98,-1.53,-9.46
1777399489257,2116309,-0.77,-0.54,-0.21,0.85,-1.77,-9.58
1777399489257,2116319,-0.76,-0.54,-0.20,0.92,-3.17,-10.50
1777399489258,2116329,-0.77,-0.54,-0.19,1.22,-5.74,-10.50
1777399489258,2116339,-0.77,-0.53,-0.19,1.53,-8.73,-10.99
1777399489258,2116349,-0.75,-0.53,-0.19,1.34,-10.68,-11.60
1777399489258,2116359,-0.75,-0.53,-0.19,0.92,-11.41,-11.11
1777399489259,2116369,-0.74,-0.53,-0.18,0.12,-11.35,-10.25
1777399489259,2116379,-0.74,-0.54,-0.18,-1.04,-11.78,-9.22
1777399489259,2116389,-0.74,-0.55,-0.19,-1.59,-12.21,-8.48
1777399489259,2116399,-0.74,-0.55,-0.18,-0.67,-11.84,-8.30
