host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777056752493,655438,0.04,-0.94,0.31,2.87,-4.76,-3.72
1777056752494,655458,0.04,-0.94,0.30,3.17,-4.94,-3.78
1777056752494,655478,0.05,-0.94,0.30,3.23,-5.07,-3.91
1777056752494,655498,0.05,-0.94,0.30,3.11,-4.76,-3.85
1777056752494,655518,0.05,-0.94,0.30,3.54,-5.13,-3.85
1777056752495,655538,0.05,-0.94,0.30,3.23,-4.94,-3.78
1777056752495,655558,0.05,-0.94,0.31,3.11,-4.82,-3.85
1777056752495,655578,0.05,-0.94,0.30,3.17,-5.00,-3.85
1777056752496,655598,0.05,-0.94,0.30,2.93,-4.94,-3.91
1777056752496,655608,0.05,-0.94,0.30,3.23,-5.07,-3.91
1777056752496,655618,0.05,-0.94,0.30,3.36,-5.00,-3.97
1777056752496,655628,0.05,-0.94,0.30,3.23,-5.07,-3.97
1777056752496,655638,0.05,-0.94,0.30,3.17,-4.94,-3.91
1777056752497,655648,0.05,-0.94,0.30,3.17,-4.88,-3.78
1777056752497,655658,0.04,-0.94,0.30,2.87,-4.88,-3.91
1777056752497,655668,0.04,-0.94,0.30,2.62,-4.94,-3.97
1777056752497,655678,0.05,-0.94,0.30,2.75,-4.94,-3.91
1777056752498,655688,0.04,-0.94,0.30,2.69,-4.94,-3.97
1777056752498,655698,0.05,-0.94,0.30,2.93,-4.94,-3.97
1777056752498,655708,0.05,-0.94,0.30,3.42,-5.25,-3.91
1777056752498,655718,0.05,-0.94,0.30,3.42,-5.19,-3.91
1777056752499,655728,0.05,-0.94,0.30,2.99,-4.94,-3.78
1777056752499,655738,0.05,-0.94,0.30,2.44,-4.76,-3.60
1777056752499,655748,0.05,-0.94,0.30,2.62,-4.88,-3.66
1777056752499,655758,0.05,-0.94,0.30,2.93,-5.00,-3.78
1777056752499,655768,0.05,-0.94,0.30,3.05,-4.94,-3.72
1777056752500,655778,0.04,-0.94,0.30,2.87,-4.82,-3.72
1777056752500,655788,0.04,-0.94,0.30,2.81,-4.82,-3.78
1777056752500,655798,0.04,-0.94,0.30,2.99,-4.88,-3.85
1777056752501,655808,0.05,-0.94,0.30,3.11,-4.88,-3.91
1777056752501,655818,0.05,-0.94,0.30,3.30,-4.88,-3.91
1777056752501,655828,0.05,-0.94,0.30,3.72,-5.00,-3.85
1777056752501,655838,0.05,-0.94,0.30,3.48,-5.07,-3.72
1777056752501,655848,0.05,-0.94,0.30,3.05,-4.82,-3.72
1777056752502,655858,0.05,-0.94,0.30,2.99,-4.88,-3.72
1777056752502,655868,0.05,-0.94,0.30,3.36,-5.07,-3.85
1777056752502,655878,0.05,-0.94,0.30,3.36,-5.00,-3.78
1777056752503,655888,0.05,-0.94,0.30,3.17,-4.88,-3.72
1777056752503,655898,0.05,-0.94,0.30,2.99,-4.88,-3.66
1777056752503,655908,0.05,-0.94,0.30,3.36,-5.13,-3.72
1777056752503,655918,0.05,-0.94,0.30,3.17,-5.07,-3.72
1777056752504,655928,0.05,-0.94,0.30,2.87,-4.94,-3.78
1777056752504,655938,0.05,-0.94,0.30,2.75,-4.82,-3.78
1777056752504,655948,0.05,-0.94,0.30,2.93,-4.94,-3.72
1777056752504,655958,0.05,-0.94,0.30,3.17,-4.94,-3.78
1777056752504,655968,0.05,-0.94,0.30,3.11,-5.07,-3.78
1777056752505,655978,0.05,-0.94,0.30,3.17,-4.94,-3.85
1777056752505,655988,0.05,-0.94,0.30,3.30,-4.88,-3.85
1777056752505,655998,0.05,-0.94,0.30,3.05,-4.88,-3.78
1777056752505,656008,0.05,-0.94,0.30,2.87,-5.00,-3.85
1777056752506,656018,0.05,-0.94,0.30,3.05,-5.13,-3.91
1777056752506,656028,0.05,-0.94,0.30,3.23,-5.07,-3.72
1777056752506,656038,0.04,-0.95,0.30,2.81,-4.88,-3.72
1777056752507,656048,0.04,-0.94,0.30,2.50,-4.88,-3.91
1777056752507,656058,0.05,-0.94,0.30,2.99,-4.94,-3.85
1777056752507,656068,0.05,-0.94,0.30,3.17,-5.00,-3.78
1777056752507,656078,0.05,-0.94,0.30,3.23,-5.00,-3.72
1777056752507,656088,0.05,-0.94,0.30,3.23,-4.88,-3.66
1777056752507,656098,0.05,-0.94,0.30,3.23,-4.88,-3.72
1777056752508,656108,0.05,-0.94,0.30,3.23,-4.94,-3.72
1777056752508,656118,0.05,-0.94,0.30,3.17,-5.00,-3.78
1777056752508,656128,0.05,-0.94,0.30,3.05,-4.94,-3.85
1777056752508,656138,0.05,-0.94,0.31,2.81,-4.88,-3.78
1777056752508,656148,0.04,-0.94,0.30,2.62,-4.76,-3.78
1777056752509,656158,0.04,-0.94,0.30,2.75,-4.70,-3.78
1777056752509,656168,0.05,-0.94,0.30,2.87,-4.88,-3.72
1777056752509,656178,0.04,-0.94,0.30,2.87,-4.94,-3.72
1777056752509,656188,0.05,-0.94,0.30,2.81,-4.88,-3.78
