host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777056658546,557365,-0.28,0.04,2.35,299.50,183.41,43.70
1777056658546,557375,-0.13,-0.27,1.98,329.65,225.10,48.03
1777056658546,557385,0.06,-0.46,1.57,333.13,242.25,3.54
1777056658546,557395,0.14,-0.54,1.48,302.49,240.48,-81.48
1777056658547,557405,0.17,-0.70,1.01,255.49,220.58,-146.06
1777056658547,557415,0.45,-0.98,0.92,202.03,217.90,-146.18
1777056658547,557425,0.68,-1.17,0.27,152.65,160.95,-107.42
1777056658548,557435,1.02,-1.15,-0.41,60.61,93.93,-37.41
1777056658548,557445,1.17,-0.73,-0.71,-101.56,24.23,-3.36
1777056658548,557455,1.06,-0.37,-0.59,-287.41,-88.13,-21.79
1777056658548,557465,0.73,0.11,-0.06,-406.07,-179.81,-58.04
1777056658549,557475,0.39,0.49,0.67,-452.88,-233.64,-86.18
1777056658549,557485,-0.31,0.91,1.34,-429.32,-258.06,-108.83
1777056658550,557495,-1.04,1.14,1.85,-339.11,-230.71,-121.46
1777056658550,557505,-1.44,1.29,2.08,-197.08,-158.81,-112.73
1777056658550,557515,-1.65,1.28,2.15,-58.90,-57.56,-90.52
1777056658551,557525,-1.46,1.01,2.17,51.45,50.60,-59.69
1777056658551,557535,-1.07,0.72,2.12,139.22,140.99,-26.18
1777056658551,557545,-0.85,0.51,2.15,200.87,207.34,-3.91
1777056658552,557555,-0.73,0.29,2.27,241.82,260.86,22.40
1777056658552,557565,-0.58,0.11,2.23,273.74,297.49,54.81
1777056658552,557575,-0.24,-0.18,2.18,294.31,321.35,83.56
1777056658553,557585,-0.12,-0.20,1.77,316.53,333.98,89.48
1777056658553,557595,-0.05,-0.22,1.35,299.01,330.32,60.00
1777056658553,557605,0.03,-0.35,1.01,241.03,323.79,6.16
1777056658553,557615,0.18,-0.50,0.55,166.50,308.17,-41.50
1777056658554,557625,0.06,-0.47,0.64,84.23,289.37,-72.75
1777056658554,557635,0.24,-0.32,0.18,20.26,212.89,-90.21
1777056658554,557645,0.09,-0.14,-0.19,-29.54,147.22,-94.48
1777056658554,557655,0.08,-0.06,-0.33,-81.60,84.78,-86.12
1777056658555,557665,0.01,-0.05,-0.48,-122.56,11.17,-69.15
1777056658555,557675,0.01,-0.11,-0.52,-148.56,-56.82,-54.63
1777056658555,557685,-0.07,-0.05,-0.24,-166.56,-117.07,-47.67
1777056658556,557695,0.14,-0.12,-0.60,-179.81,-195.62,-43.46
1777056658556,557705,-0.00,0.08,-0.11,-192.32,-221.01,-46.26
1777056658556,557715,-0.01,0.02,0.10,-210.14,-273.74,-42.48
1777056658556,557725,-0.04,0.04,0.46,-198.67,-304.02,-36.19
1777056658557,557735,-0.15,-0.00,0.73,-187.93,-318.18,-26.37
1777056658557,557745,-0.17,-0.14,1.01,-185.61,-325.68,-13.24
1777056658557,557755,-0.33,-0.25,1.24,-179.63,-311.83,6.16
1777056658557,557765,-0.39,-0.36,1.44,-170.90,-291.02,28.75
1777056658558,557775,-0.42,-0.40,1.52,-158.39,-268.01,48.52
1777056658558,557785,-0.47,-0.35,1.56,-146.36,-240.54,60.85
1777056658558,557795,-0.52,-0.22,1.59,-136.84,-211.18,62.44
1777056658558,557805,-0.60,-0.06,1.54,-122.38,-180.54,47.42
1777056658559,557815,-0.61,0.09,1.39,-98.69,-153.32,18.43
1777056658559,557825,-0.55,0.20,1.28,-77.09,-127.20,-13.24
1777056658559,557835,-0.51,0.19,1.20,-59.27,-110.41,-38.33
1777056658559,557845,-0.47,0.08,1.07,-32.35,-104.55,-47.91
1777056658559,557855,-0.36,0.00,0.95,4.76,-96.37,-40.65
1777056658560,557865,-0.25,-0.11,0.84,36.32,-81.05,-23.99
1777056658560,557875,-0.15,-0.25,0.76,54.99,-57.86,-5.43
1777056658560,557885,-0.09,-0.34,0.76,58.04,-30.82,18.62
1777056658560,557895,-0.09,-0.39,0.82,42.18,-9.58,54.57
1777056658560,557905,-0.02,-0.55,0.95,17.94,1.22,97.96
