host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777056741355,645188,0.55,0.13,2.02,323.43,499.51,-232.06
1777056741356,645198,0.46,-0.74,0.89,375.49,499.45,-237.55
1777056741356,645208,0.28,-1.45,0.01,340.33,536.80,-207.76
1777056741356,645218,0.41,-1.81,-0.90,254.46,613.04,-149.41
1777056741356,645228,0.83,-1.70,-1.78,138.73,724.79,-98.39
1777056741356,645238,1.40,-1.55,-2.49,4.64,874.08,-77.88
1777056741357,645248,1.95,-1.23,-2.84,-116.52,1037.11,-77.09
1777056741357,645258,2.12,-0.76,-2.56,-184.63,1145.94,-64.09
1777056741357,645268,2.41,-0.09,-2.23,-143.55,1077.94,-18.98
1777056741357,645278,3.19,0.66,-2.78,-24.54,773.68,57.62
1777056741358,645288,3.52,1.40,-3.53,76.84,323.49,101.93
1777056741358,645298,3.51,1.41,-3.39,52.37,-135.74,80.87
1777056741358,645308,3.21,0.70,-2.51,-56.70,-448.12,44.25
1777056741358,645318,2.81,0.34,-2.01,-95.15,-579.41,7.75
1777056741359,645328,2.23,0.24,-1.85,-83.56,-591.49,-48.34
1777056741359,645338,1.46,0.04,-1.61,-74.04,-565.31,-110.96
1777056741359,645348,0.52,-0.15,-1.39,-37.05,-571.11,-143.68
1777056741359,645358,-0.07,-0.36,-1.40,22.28,-667.91,-128.85
1777056741360,645368,-0.36,-0.54,-1.30,71.23,-818.48,-80.08
1777056741360,645378,-0.38,-0.72,-0.86,106.57,-983.34,-10.62
1777056741360,645388,-0.24,-0.90,-0.28,140.93,-1140.01,74.83
1777056741360,645398,-0.02,-0.90,0.15,196.47,-1258.67,173.95
1777056741361,645408,0.27,-0.65,0.23,267.27,-1298.28,288.88
1777056741361,645418,0.47,0.04,0.48,312.13,-1236.21,385.13
1777056741361,645428,0.73,0.54,0.85,325.62,-1102.05,457.46
1777056741362,645438,1.10,1.08,1.05,327.09,-921.02,492.55
1777056741362,645448,1.82,1.67,1.30,285.28,-698.06,454.22
1777056741362,645458,2.30,1.77,1.50,153.63,-403.69,309.75
1777056741362,645468,2.14,1.75,1.25,21.91,-45.90,91.19
1777056741363,645478,1.56,1.53,0.90,-97.47,314.15,-101.07
1777056741363,645488,0.76,1.09,0.98,-242.31,573.18,-206.54
1777056741363,645498,0.06,0.73,1.24,-353.03,693.36,-247.99
1777056741363,645508,-0.38,0.56,1.34,-387.70,727.54,-263.85
1777056741364,645518,-0.80,0.49,1.12,-359.44,763.92,-267.33
1777056741364,645528,-1.07,0.31,0.89,-304.26,826.17,-246.58
1777056741364,645538,-1.02,0.12,0.44,-241.88,878.54,-194.82
