host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777494601208,53358,0.0076,0.0940,1.0004,-0.4883,-2.8687,-4.5166
1777494601208,53374,0.0055,0.0940,0.9994,2.1362,-4.3335,-4.6387
1777494601208,53391,0.0098,0.0938,0.9928,3.6621,-5.0659,-4.5776
1777494601208,53407,0.0110,0.1002,0.9858,3.9673,-5.1880,-4.6387
1777494601208,53424,0.0104,0.1022,0.9871,1.9531,-4.2114,-4.5776
1777494601208,53440,0.0071,0.0928,0.9993,0.7935,-3.5400,-4.6387
1777494601208,53457,0.0066,0.0953,0.9979,2.7466,-4.6997,-4.5776
1777494601208,53473,0.0087,0.0951,0.9940,3.5400,-5.0049,-4.6387
1777494601208,53490,0.0112,0.1012,0.9857,3.5400,-5.1880,-4.6997
1777494601208,53506,0.0115,0.0953,0.9919,1.7090,-4.0283,-4.5776
1777494601208,53523,0.0085,0.0952,0.9946,1.8311,-4.2114,-4.6387
1777494601208,53539,0.0087,0.0945,0.9958,2.3804,-4.4556,-4.5776
1777494601209,53556,0.0095,0.0985,0.9919,3.4790,-5.0659,-4.6387
1777494601209,53572,0.0123,0.0979,0.9912,2.5635,-4.5166,-4.5166
1777494601209,53589,0.0110,0.0963,0.9930,2.1973,-4.3335,-4.5776
1777494601209,53605,0.0098,0.0948,0.9960,2.0752,-4.2114,-4.5776
1777494601209,53622,0.0082,0.0963,0.9948,2.3804,-4.4556,-4.5776
1777494601209,53638,0.0112,0.0974,0.9949,2.3804,-4.5776,-4.5776
1777494601209,53655,0.0109,0.0963,0.9948,2.2583,-4.4556,-4.5776
1777494601209,53672,0.0099,0.0956,0.9948,2.4414,-4.3945,-4.6387
1777494601209,53688,0.0093,0.0967,0.9934,2.8076,-4.6387,-4.6997
1777494601209,53704,0.0116,0.0974,0.9900,2.6855,-4.5776,-4.6997
1777494601209,53721,0.0122,0.0981,0.9922,2.3804,-4.3945,-4.6387
1777494601209,53737,0.0089,0.0959,0.9971,1.7700,-4.2114,-4.6387
1777494601209,53754,0.0077,0.1005,0.9998,2.8076,-4.5166,-4.5776
1777494601209,53771,0.0060,0.0980,0.9989,2.9297,-4.3945,-4.6997
1777494601209,53787,0.0131,0.0967,0.9939,2.8687,-4.9438,-4.6997
1777494601209,53804,0.0127,0.0964,0.9945,2.4414,-4.5166,-4.6387
1777494601210,53820,0.0065,0.0980,0.9958,2.3193,-4.2725,-4.5776
1777494601210,53837,0.0139,0.0950,0.9961,2.4414,-4.3945,-4.6387
1777494601210,53853,0.0081,0.0963,0.9972,2.6245,-4.4556,-4.6387
1777494601210,53869,0.0093,0.0980,0.9944,2.7466,-4.3945,-4.6997
1777494601210,53886,0.0106,0.0950,0.9972,2.3804,-4.4556,-4.6997
1777494601210,53902,0.0095,0.0952,0.9978,2.3804,-4.5776,-4.6387
1777494601210,53919,0.0074,0.0957,0.9982,2.4414,-4.3335,-4.6387
1777494601210,53936,0.0105,0.0972,0.9976,2.8076,-4.6387,-4.5166
1777494601210,53952,0.0104,0.0983,0.9939,2.5635,-4.6387,-4.6387
1777494601210,53969,0.0089,0.0969,0.9965,2.4414,-4.4556,-4.5776
1777494601210,53985,0.0109,0.0950,0.9967,2.5024,-4.5776,-4.5166
1777494601210,54002,0.0088,0.0967,0.9971,2.7466,-4.5776,-4.5776
1777494601210,54018,0.0109,0.0964,0.9940,2.6855,-4.5776,-4.5776
1777494601210,54035,0.0101,0.0972,0.9961,2.5024,-4.4556,-4.5776
1777494601211,54051,0.0118,0.0959,0.9934,2.5635,-4.5166,-4.5776
1777494601211,54068,0.0103,0.0970,0.9950,2.5635,-4.5776,-4.6387
1777494601211,54084,0.0109,0.0973,0.9956,2.3193,-4.3945,-4.7607
1777494601211,54101,0.0088,0.0969,0.9972,2.3193,-4.2725,-4.5776
1777494601211,54117,0.0094,0.0953,0.9939,2.6855,-4.5776,-4.5776
1777494601211,54134,0.0105,0.0958,0.9923,2.9907,-4.7607,-4.5776
1777494601211,54150,0.0118,0.0964,0.9905,2.4414,-4.3335,-4.5776
1777494601211,54167,0.0082,0.0983,0.9973,2.3193,-4.3335,-4.5776
1777494601211,54183,0.0087,0.0968,1.0016,2.0752,-4.1504,-4.6387
1777494601211,54200,0.0092,0.0946,0.9982,2.5635,-4.5776,-4.5776
1777494601211,54216,0.0101,0.0958,0.9956,2.9297,-4.9438,-4.6387
1777494601211,54233,0.0129,0.0958,0.9905,3.1738,-4.7607,-4.6387
1777494601211,54249,0.0105,0.1000,0.9929,2.3193,-4.4556,-4.5776
1777494601211,54266,0.0106,0.0955,0.9957,1.5869,-4.0894,-4.6387
1777494601211,54282,0.0074,0.0947,0.9999,2.0142,-4.2114,-4.5166
1777494601212,54299,0.0111,0.0950,0.9937,3.2349,-4.8828,-4.6387
1777494601212,54315,0.0115,0.0991,0.9905,3.2959,-5.0049,-4.6387
1777494601212,54332,0.0090,0.0981,0.9950,1.9531,-4.0894,-4.5776
1777494601212,54348,0.0083,0.0959,1.0024,1.5869,-4.0283,-4.4556
1777494601212,54365,0.0082,0.0931,1.0012,2.5635,-4.4556,-4.6387
1777494601212,54381,0.0106,0.0970,0.9932,3.3569,-4.9438,-4.5776
1777494601212,54398,0.0104,0.0985,0.9966,2.4414,-4.5776,-4.6387
1777494601212,54414,0.0096,0.0961,0.9966,2.0142,-4.2725,-4.6387
1777494601212,54431,0.0072,0.0951,1.0009,2.1362,-4.2725,-4.5776
1777494601212,54447,0.0103,0.0955,0.9956,3.2959,-4.9438,-4.5776
1777494601212,54464,0.0100,0.0979,0.9912,2.8076,-4.6997,-4.6387
1777494601212,54480,0.0121,0.0974,0.9911,2.4414,-4.5776,-4.5776
1777494601212,54497,0.0096,0.0975,0.9967,1.9531,-4.1504,-4.5166
1777494601212,54513,0.0089,0.0963,0.9976,2.5024,-4.3945,-4.6387
1777494601212,54530,0.0085,0.0955,0.9956,3.1128,-4.5166,-4.5166
1777494601213,54546,0.0139,0.1058,0.9950,3.8452,-5.1270,-4.6997
1777494601213,54563,-0.0005,0.1010,1.0171,1.0376,-3.1738,-4.5776
1777494601213,54579,-0.0010,0.0889,0.9919,2.2583,-3.5400,-4.5776
1777494601213,54596,0.0146,0.0958,0.9907,3.5400,-5.5542,-4.5776
1777494601213,54612,0.0123,0.1010,0.9922,4.2725,-5.3101,-4.5166
1777494601213,54629,0.0139,0.1027,0.9808,2.6245,-4.2114,-4.6387
1777494601213,54645,0.0060,0.0912,1.0055,0.1221,-3.2349,-4.5166
1777494601213,54662,0.0037,0.0916,1.0046,1.3428,-3.7231,-4.4556
1777494601213,54678,0.0083,0.0934,0.9962,3.5400,-5.0049,-4.5776
1777494601213,54695,0.0123,0.0978,0.9877,3.8452,-5.3711,-4.5776
1777494601213,54711,0.0143,0.0969,0.9915,1.5869,-4.2114,-4.6387
1777494601213,54728,0.0077,0.0928,0.9995,0.9766,-3.6621,-4.5776
1777494601213,54744,0.0084,0.0938,0.9984,2.5635,-4.4556,-4.5776
