host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777494657917,100097,1.0094,0.1096,-0.0710,3.6011,-15.5640,4.3335
1777494657918,100114,0.9973,0.1118,-0.0725,5.1270,-11.6577,3.8452
1777494657918,100131,0.9865,0.1283,-0.0555,7.8735,-10.9253,4.9438
1777494657918,100147,0.9716,0.1232,-0.0455,4.8218,-17.8223,6.7139
1777494657918,100164,0.9642,0.1215,-0.0392,3.1738,-22.4609,7.4463
1777494657918,100180,0.9969,0.1073,-0.0601,0.1221,-33.5083,7.6294
1777494657918,100197,1.0197,0.0983,-0.1000,-2.6245,-37.6587,6.1035
1777494657918,100213,1.0193,0.0963,-0.1163,-0.6714,-32.7759,4.6997
1777494657918,100230,1.0133,0.0916,-0.1278,0.6104,-29.3579,4.0283
1777494657918,100247,0.9852,0.1003,-0.1130,2.7466,-26.2451,3.9673
1777494657918,100263,0.9637,0.0983,-0.0995,1.8921,-31.1279,5.4321
1777494657918,100280,0.9591,0.1036,-0.0963,-1.2207,-41.8091,6.9580
1777494657918,100296,0.9629,0.0994,-0.1205,-3.5400,-47.5464,7.9956
1777494657918,100313,0.9834,0.0741,-0.1586,-3.7231,-52.4292,9.7046
1777494657918,100330,0.9805,0.0699,-0.1975,0.8545,-49.3774,8.6060
1777494657919,100346,0.9672,0.0789,-0.2119,1.2817,-47.5464,8.3618
1777494657919,100363,0.9452,0.0789,-0.2156,-1.8921,-48.9502,8.7891
1777494657919,100379,0.9674,0.0586,-0.2405,-6.5308,-54.6265,9.8267
1777494657919,100396,0.9935,0.0291,-0.2786,-5.4932,-53.2837,9.2163
1777494657919,100412,1.0011,0.0316,-0.2959,-2.1362,-49.4385,8.3618
1777494657919,100429,0.9929,0.0466,-0.3145,3.0518,-40.2222,6.6528
1777494657919,100446,0.9910,0.0355,-0.3326,3.1738,-35.8276,5.4321
1777494657919,100462,0.9791,0.0293,-0.3374,0.9766,-34.3018,3.4180
1777494657919,100479,0.9635,0.0339,-0.3362,-0.7935,-34.6069,2.1362
1777494657919,100495,0.9606,0.0421,-0.3461,-3.5400,-36.3159,1.2207
1777494657919,100512,0.9652,0.0446,-0.3564,-2.4414,-34.1187,2.0142
1777494657919,100529,0.9745,0.0210,-0.3640,-0.4883,-30.0293,2.0752
1777494657919,100545,0.9698,0.0211,-0.3683,0.6714,-27.9541,1.0986
1777494657919,100562,0.9532,0.0222,-0.3822,2.5024,-24.9023,-1.0376
1777494657920,100578,0.9446,0.0311,-0.3928,2.1973,-23.1934,-2.7466
1777494657920,100595,0.9376,0.0360,-0.3915,1.0376,-21.7285,-2.3804
1777494657920,100611,0.9397,0.0300,-0.3943,1.0986,-20.6909,-2.0142
1777494657920,100628,0.9307,0.0295,-0.4026,2.9297,-16.7236,-2.0142
1777494657920,100645,0.9071,0.0450,-0.4039,4.6997,-12.6343,-2.5024
1777494657920,100661,0.8998,0.0502,-0.3865,3.2959,-11.5356,-0.6714
1777494657920,100678,0.9113,0.0211,-0.3768,2.1362,-12.8784,0.7324
