host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399465720,2091869,-0.91,-0.05,-0.47,93.14,1.95,-61.04
1777399465720,2091879,-0.89,-0.02,-0.52,89.78,2.56,-59.69
1777399465720,2091889,-0.87,-0.02,-0.57,83.68,11.35,-56.21
1777399465721,2091899,-0.85,-0.03,-0.57,78.12,23.25,-51.27
1777399465721,2091909,-0.80,-0.09,-0.56,73.97,32.17,-43.40
1777399465721,2091929,-0.70,-0.16,-0.42,43.27,22.22,-40.71
1777399465721,2091949,-0.64,-0.09,-0.67,27.04,3.23,-40.53
1777399465722,2091969,-0.69,0.02,-0.70,32.29,11.35,-33.57
1777399465722,2091979,-0.72,0.04,-0.71,30.09,11.78,-29.54
1777399465722,2091989,-0.75,0.04,-0.73,27.47,9.46,-27.34
1777399465722,2091999,-0.78,0.04,-0.75,28.26,5.86,-27.28
1777399465723,2092009,-0.83,0.05,-0.74,32.04,2.93,-30.40
1777399465723,2092019,-0.83,0.07,-0.73,35.95,0.79,-33.94
1777399465724,2092029,-0.83,0.10,-0.71,38.21,1.28,-35.34
1777399465724,2092039,-0.83,0.13,-0.69,39.92,4.03,-33.75
1777399465725,2092049,-0.85,0.16,-0.66,42.05,9.09,-30.27
1777399465725,2092059,-0.90,0.20,-0.60,43.95,14.83,-26.18
1777399465725,2092069,-0.93,0.24,-0.56,45.84,17.70,-24.41
1777399465725,2092079,-0.94,0.27,-0.53,49.07,18.19,-26.18
1777399465726,2092089,-0.93,0.28,-0.52,55.42,17.03,-30.33
1777399465726,2092099,-0.89,0.26,-0.52,66.83,15.32,-38.09
1777399465726,2092109,-0.83,0.21,-0.48,84.47,12.27,-49.19
1777399465727,2092119,-0.80,0.18,-0.41,105.71,3.36,-60.91
1777399465727,2092129,-0.80,0.14,-0.34,127.50,-12.51,-71.72
1777399465727,2092139,-0.77,0.12,-0.29,146.18,-31.86,-82.64
1777399465727,2092149,-0.70,0.11,-0.32,159.12,-49.13,-93.26
1777399465728,2092159,-0.61,0.08,-0.41,167.11,-57.56,-99.49
1777399465728,2092169,-0.56,0.04,-0.46,173.95,-51.82,-97.72
1777399465728,2092179,-0.53,0.00,-0.48,182.37,-35.95,-89.90
1777399465728,2092189,-0.52,-0.04,-0.46,190.49,-16.91,-80.57
1777399465729,2092199,-0.53,-0.10,-0.36,194.64,-0.61,-73.30
1777399465729,2092209,-0.56,-0.18,-0.27,193.60,4.33,-68.97
1777399465729,2092219,-0.59,-0.29,-0.21,190.12,-3.23,-69.15
1777399465730,2092229,-0.56,-0.37,-0.20,186.10,-20.26,-74.16
1777399465730,2092239,-0.50,-0.45,-0.24,180.73,-41.50,-79.22
1777399465730,2092249,-0.45,-0.48,-0.30,173.95,-61.10,-78.06
1777399465730,2092269,-0.43,-0.61,-0.51,178.10,-77.51,-63.66
1777399465731,2092289,-0.51,-0.72,-0.31,197.02,-52.43,-45.53
1777399465731,2092309,-0.64,-0.79,-0.02,177.73,-55.36,-28.87
1777399465731,2092329,-0.66,-0.78,-0.03,124.76,-77.21,-12.15
1777399465731,2092339,-0.65,-0.86,-0.11,99.73,-81.73,3.72
1777399465732,2092349,-0.70,-0.92,-0.23,85.57,-76.29,13.67
1777399465732,2092359,-0.72,-0.92,-0.29,84.11,-61.46,18.01
1777399465732,2092369,-0.77,-0.91,-0.24,87.71,-41.56,20.81
1777399465732,2092379,-0.81,-0.89,-0.12,88.93,-27.71,23.25
1777399465732,2092389,-0.88,-0.92,0.03,82.15,-26.37,26.06
