host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399476515,2110569,-0.15,0.03,-0.97,1.59,-3.42,-6.35
1777399476515,2110589,-0.16,0.04,-0.97,1.22,-3.17,-5.25
1777399476516,2110609,-0.15,0.04,-0.96,1.77,-4.46,-4.52
1777399476516,2110629,-0.16,0.04,-0.99,4.15,-7.32,-5.13
1777399476516,2110639,-0.16,0.04,-0.99,3.85,-6.84,-5.43
1777399476517,2110649,-0.16,0.04,-0.98,2.81,-5.49,-5.62
1777399476517,2110659,-0.15,0.04,-0.98,2.38,-4.88,-5.80
1777399476517,2110669,-0.15,0.04,-0.98,2.56,-5.19,-5.80
1777399476517,2110679,-0.15,0.05,-0.98,3.17,-5.49,-5.49
1777399476517,2110689,-0.15,0.05,-0.98,3.30,-5.25,-4.76
1777399476518,2110699,-0.16,0.04,-0.98,2.81,-4.33,-3.91
1777399476518,2110709,-0.15,0.04,-0.98,2.38,-3.17,-3.05
1777399476518,2110719,-0.15,0.04,-0.97,2.32,-2.38,-2.56
1777399476518,2110729,-0.16,0.03,-0.96,2.32,-2.69,-2.26
1777399476519,2110739,-0.17,0.02,-0.97,2.26,-3.42,-2.69
1777399476519,2110749,-0.17,0.03,-0.97,1.46,-3.78,-3.85
1777399476519,2110759,-0.17,0.04,-0.97,0.73,-3.97,-5.25
1777399476520,2110769,-0.16,0.05,-0.99,1.28,-4.76,-6.23
1777399476520,2110779,-0.16,0.05,-0.99,1.65,-4.82,-6.29
1777399476521,2110789,-0.15,0.05,-0.99,1.77,-3.97,-5.80
1777399476521,2110799,-0.16,0.05,-0.98,1.65,-2.87,-5.19
1777399476521,2110809,-0.15,0.05,-0.98,0.92,-1.77,-4.82
1777399476521,2110819,-0.15,0.04,-0.97,-0.12,-0.67,-4.52
1777399476522,2110829,-0.15,0.04,-0.97,-0.43,-0.79,-4.58
1777399476522,2110839,-0.15,0.04,-0.97,-0.24,-1.46,-4.52
1777399476522,2110849,-0.15,0.04,-0.97,-0.61,-1.65,-4.39
