host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399379051,2010646,-0.25,-0.63,-0.26,92.83,-32.17,-2.69
1777399379051,2010656,-0.25,-0.64,-0.27,100.77,-31.92,1.71
1777399379052,2010666,-0.30,-0.66,-0.26,109.80,-27.83,6.90
1777399379052,2010676,-0.39,-0.66,-0.22,115.11,-23.25,11.54
1777399379052,2010686,-0.47,-0.68,-0.20,115.36,-21.73,16.30
1777399379052,2010696,-0.53,-0.71,-0.19,114.32,-21.85,19.90
1777399379053,2010706,-0.56,-0.72,-0.15,115.48,-24.23,20.14
1777399379053,2010716,-0.55,-0.70,-0.13,116.88,-29.60,16.17
1777399379053,2010726,-0.52,-0.70,-0.12,118.96,-35.34,10.38
1777399379053,2010736,-0.48,-0.68,-0.09,123.23,-41.14,4.58
1777399379054,2010746,-0.46,-0.66,-0.06,128.54,-49.68,-0.43
1777399379054,2010756,-0.46,-0.69,-0.09,133.18,-59.33,-1.83
1777399379054,2010766,-0.50,-0.76,-0.10,134.22,-63.90,-0.12
1777399379054,2010776,-0.55,-0.85,-0.09,132.93,-64.09,3.42
1777399379055,2010786,-0.60,-0.90,-0.07,133.12,-62.13,6.04
1777399379055,2010796,-0.64,-0.94,-0.04,134.16,-59.39,5.74
1777399379055,2010806,-0.69,-0.99,0.02,136.60,-56.70,3.17
1777399379055,2010816,-0.74,-1.03,0.09,142.76,-54.93,-2.56
1777399379056,2010826,-0.75,-1.04,0.19,150.27,-53.59,-11.29
1777399379056,2010836,-0.74,-1.03,0.31,154.97,-53.96,-19.96
1777399379056,2010846,-0.74,-0.97,0.39,153.20,-55.54,-24.84
1777399379057,2010866,-0.75,-0.97,0.46,108.95,-47.42,-20.45
1777399379057,2010886,-0.72,-1.04,0.35,89.60,-41.38,-19.10
1777399379057,2010906,-0.69,-1.02,0.30,83.37,-29.85,-16.91
1777399379058,2010926,-0.67,-0.99,0.33,84.35,-17.27,-17.46
1777399379058,2010936,-0.66,-0.95,0.37,84.17,-13.37,-20.51
1777399379058,2010946,-0.65,-0.93,0.42,82.46,-11.54,-22.16
1777399379058,2010956,-0.64,-0.90,0.44,77.21,-12.45,-21.85
1777399379059,2010966,-0.62,-0.88,0.44,69.76,-12.70,-19.41
1777399379059,2010976,-0.61,-0.86,0.45,62.38,-10.56,-15.56
1777399379059,2010986,-0.61,-0.84,0.45,55.30,-6.90,-10.62
1777399379059,2010996,-0.61,-0.83,0.43,48.52,-2.75,-5.74
1777399379060,2011006,-0.63,-0.83,0.43,42.60,0.92,-2.75
1777399379060,2011016,-0.63,-0.85,0.41,39.31,2.81,-2.14
1777399379060,2011026,-0.62,-0.85,0.40,39.37,2.50,-3.48
1777399379060,2011036,-0.61,-0.83,0.41,40.71,1.65,-6.10
1777399379060,2011046,-0.59,-0.82,0.42,41.75,-0.73,-9.09
1777399379060,2011056,-0.56,-0.80,0.42,42.85,-3.30,-11.41
1777399379060,2011066,-0.55,-0.78,0.44,43.03,-5.19,-13.85
1777399379061,2011076,-0.55,-0.77,0.47,41.75,-6.29,-15.32
1777399379061,2011086,-0.56,-0.74,0.50,38.82,-7.45,-15.50
1777399379061,2011096,-0.56,-0.73,0.51,34.42,-8.30,-14.65
1777399379061,2011106,-0.56,-0.73,0.51,29.97,-6.47,-13.37
1777399379061,2011116,-0.56,-0.72,0.50,26.37,-3.17,-11.72
1777399379061,2011126,-0.56,-0.72,0.50,23.38,1.77,-9.52
1777399379061,2011136,-0.57,-0.72,0.50,21.55,6.71,-6.59
1777399379061,2011146,-0.57,-0.72,0.51,21.00,10.86,-4.21
1777399379062,2011156,-0.55,-0.71,0.51,20.45,12.33,-3.91
1777399379062,2011166,-0.55,-0.69,0.51,19.71,11.17,-4.27
1777399379062,2011176,-0.54,-0.69,0.50,19.10,7.81,-3.66
1777399379062,2011186,-0.53,-0.67,0.48,19.04,4.46,-3.97
1777399379062,2011206,-0.54,-0.63,0.47,10.25,0.18,-3.97
1777399379062,2011226,-0.54,-0.64,0.42,7.08,-0.55,-1.89
1777399379062,2011246,-0.55,-0.66,0.43,11.35,0.73,0.61
1777399379062,2011266,-0.56,-0.66,0.47,17.15,-1.71,1.71
1777399379063,2011276,-0.56,-0.64,0.49,18.07,-4.15,1.40
1777399379063,2011286,-0.56,-0.63,0.49,16.91,-8.36,1.22
1777399379063,2011296,-0.54,-0.64,0.48,15.32,-12.27,1.59
1777399379063,2011306,-0.53,-0.63,0.47,14.10,-14.77,2.44
1777399379063,2011316,-0.52,-0.63,0.46,12.94,-15.69,3.42
