host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399366356,1997286,-0.51,-1.14,0.36,90.03,-53.65,-42.66
1777399366357,1997296,-0.45,-1.13,0.33,75.81,-58.59,-37.78
1777399366357,1997306,-0.44,-1.15,0.27,63.90,-55.79,-24.66
1777399366357,1997316,-0.49,-1.15,0.25,57.01,-42.79,-8.85
1777399366358,1997326,-0.59,-1.17,0.26,52.06,-23.19,4.09
1777399366358,1997336,-0.68,-1.19,0.31,49.87,-5.31,9.89
1777399366358,1997346,-0.72,-1.16,0.36,49.74,3.66,9.95
1777399366358,1997356,-0.75,-1.13,0.40,47.85,5.74,7.87
1777399366358,1997366,-0.77,-1.11,0.44,41.93,3.36,3.11
1777399366359,1997386,-0.64,-1.09,0.37,21.55,-32.29,-19.04
1777399366359,1997406,-0.49,-0.96,0.26,19.41,-31.92,-10.93
1777399366359,1997426,-0.60,-0.92,0.26,19.78,-6.65,-0.12
1777399366359,1997446,-0.66,-0.89,0.29,18.98,12.33,2.20
1777399366360,1997456,-0.69,-0.88,0.33,17.33,16.11,-0.43
1777399366360,1997466,-0.69,-0.88,0.36,14.10,12.88,-5.43
1777399366360,1997476,-0.66,-0.87,0.35,10.44,2.75,-12.70
1777399366360,1997486,-0.59,-0.86,0.32,7.63,-8.91,-19.41
1777399366361,1997496,-0.52,-0.84,0.29,6.29,-16.85,-22.71
1777399366361,1997506,-0.46,-0.83,0.27,6.59,-18.98,-22.34
1777399366362,1997516,-0.42,-0.83,0.28,9.16,-15.38,-19.65
1777399366362,1997526,-0.41,-0.82,0.29,12.51,-8.61,-15.32
1777399366362,1997536,-0.43,-0.83,0.32,15.26,-1.34,-11.11
1777399366363,1997546,-0.45,-0.83,0.37,17.40,5.25,-9.03
1777399366363,1997556,-0.47,-0.83,0.42,16.97,7.51,-8.30
1777399366363,1997566,-0.48,-0.84,0.44,14.34,3.48,-8.18
1777399366363,1997576,-0.48,-0.82,0.46,10.86,-2.75,-9.77
1777399366363,1997586,-0.47,-0.81,0.45,5.92,-10.13,-11.60
1777399366364,1997596,-0.45,-0.80,0.41,1.16,-16.72,-12.39
1777399366364,1997606,-0.43,-0.80,0.38,-2.08,-19.71,-12.21
1777399366364,1997616,-0.42,-0.78,0.35,-2.81,-19.41,-11.29
1777399366364,1997626,-0.42,-0.77,0.33,-2.14,-15.14,-9.09
1777399366365,1997636,-0.43,-0.76,0.34,-1.46,-8.73,-5.55
1777399366365,1997646,-0.45,-0.76,0.35,-2.01,-4.52,-1.77
1777399366365,1997656,-0.48,-0.76,0.34,-3.17,-2.69,0.73
1777399366366,1997666,-0.48,-0.76,0.33,-3.36,-1.10,1.65
1777399366366,1997676,-0.48,-0.76,0.32,-3.05,1.40,1.89
1777399366366,1997686,-0.49,-0.77,0.33,-2.75,2.38,1.71
1777399366366,1997696,-0.49,-0.78,0.34,-1.89,1.22,0.18
1777399366366,1997706,-0.50,-0.78,0.35,-1.83,-2.26,-2.32
1777399366367,1997716,-0.48,-0.77,0.35,-2.75,-8.18,-5.92
1777399366367,1997736,-0.44,-0.74,0.28,-7.75,-16.78,-0.12
1777399366367,1997756,-0.48,-0.72,0.23,-11.17,-6.77,10.62
1777399366367,1997776,-0.55,-0.76,0.25,-9.03,7.93,18.55
