host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777496982835,1077973,-0.8130,0.6165,0.4847,52.0630,-73.7305,-4.9438
1777496982835,1077989,-0.6492,0.4655,0.3668,72.7539,-89.9658,-14.7095
1777496982835,1078006,-0.6027,0.1475,0.1655,92.7734,-82.2754,-8.3618
1777496982835,1078023,-0.6400,-0.0820,0.0076,116.8823,-67.5049,-18.5547
1777496982835,1078039,-0.7594,-0.2657,-0.1003,141.6626,-46.9360,-22.2778
1777496982835,1078056,-0.8608,-0.3300,-0.1263,153.8696,-53.4058,-38.4521
1777496982835,1078073,-0.9156,-0.4906,-0.2440,153.6255,-68.1152,-50.2930
1777496982835,1078090,-0.8948,-0.5588,-0.3805,156.7993,-79.4067,-64.3311
1777496982835,1078106,-0.9252,-0.5303,-0.4026,155.8838,-49.9268,-50.7812
1777496982835,1078123,-1.0808,-0.4730,-0.4087,139.7705,-24.4141,-35.4614
1777496982835,1078140,-1.1105,-0.4745,-0.4708,128.5400,-26.9775,-37.9639
1777496982835,1078157,-1.1892,-0.4493,-0.4769,108.8257,-44.7998,-52.9175
1777496982835,1078173,-1.1454,-0.4449,-0.4391,87.7686,-59.2041,-75.1953
1777496982835,1078190,-0.9493,-0.4332,-0.4781,77.1484,-51.0864,-81.9702
1777496982836,1078207,-0.8615,-0.3854,-0.4933,77.6367,-31.0669,-69.7632
1777496982836,1078224,-0.8859,-0.3029,-0.4803,79.8950,30.2124,-20.5078
1777496982836,1078240,-1.1881,-0.2472,-0.3635,71.2280,57.3730,5.9814
1777496982836,1078257,-1.2250,-0.2338,-0.3845,47.9126,8.5449,-20.5078
1777496982836,1078274,-1.1406,-0.2284,-0.3981,41.3208,-19.7144,-40.3442
1777496982836,1078290,-0.9071,-0.2311,-0.3961,37.5366,-48.5229,-60.3638
1777496982836,1078307,-0.8232,-0.2139,-0.3109,44.7388,-33.9966,-43.3350
1777496982836,1078324,-0.8878,-0.2076,-0.2655,44.9219,-3.1738,-16.0522
1777496982836,1078341,-0.9156,-0.2095,-0.2777,42.8467,6.3477,-5.4932
1777496982836,1078357,-0.9506,-0.1772,-0.2781,41.7480,11.5967,3.6621
1777496982836,1078374,-0.8876,-0.1340,-0.2976,35.7666,-3.6621,-1.7090
1777496982836,1078390,-0.7506,-0.0923,-0.3422,30.2734,-18.7988,-8.1177
1777496982836,1078407,-0.6975,-0.0978,-0.3622,29.6631,-19.2261,-8.5449
