host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399412785,2047289,-0.93,-0.31,-0.28,199.52,0.55,-74.34
1777399412786,2047299,-0.89,-0.30,-0.32,193.79,-10.62,-77.33
1777399412786,2047309,-0.82,-0.25,-0.41,190.49,-19.41,-76.42
1777399412786,2047319,-0.77,-0.20,-0.46,187.26,-19.78,-73.18
1777399412787,2047329,-0.74,-0.22,-0.51,183.65,-14.10,-68.12
1777399412787,2047339,-0.74,-0.34,-0.58,184.33,-5.49,-66.71
1777399412787,2047349,-0.79,-0.47,-0.58,191.41,5.49,-70.80
1777399412787,2047369,-0.81,-0.61,-0.45,209.11,-8.42,-89.78
1777399412788,2047389,-0.84,-0.48,-0.42,195.80,-32.53,-92.59
1777399412788,2047409,-0.82,-0.45,-0.43,182.68,-38.02,-88.01
1777399412788,2047429,-0.90,-0.45,-0.32,171.33,-21.30,-75.38
1777399412788,2047439,-0.93,-0.50,-0.25,164.31,-12.88,-73.55
1777399412789,2047449,-0.93,-0.50,-0.18,156.07,-9.22,-75.38
1777399412789,2047459,-0.93,-0.51,-0.16,146.73,-12.70,-77.64
1777399412789,2047469,-0.88,-0.52,-0.17,136.35,-19.23,-78.92
1777399412790,2047479,-0.82,-0.50,-0.18,123.90,-24.78,-76.48
1777399412790,2047489,-0.77,-0.49,-0.21,108.22,-27.59,-70.31
1777399412790,2047499,-0.72,-0.51,-0.24,89.78,-26.31,-61.46
1777399412790,2047509,-0.70,-0.55,-0.29,73.12,-22.16,-51.09
1777399412791,2047519,-0.70,-0.60,-0.31,62.56,-14.77,-41.93
1777399412791,2047529,-0.74,-0.62,-0.29,57.74,-7.08,-36.32
1777399412791,2047539,-0.78,-0.64,-0.25,56.52,-5.13,-34.36
1777399412792,2047549,-0.80,-0.62,-0.22,57.19,-10.01,-35.46
1777399412792,2047559,-0.81,-0.58,-0.19,57.74,-18.01,-36.50
1777399412792,2047569,-0.81,-0.54,-0.19,55.48,-25.02,-36.44
1777399412793,2047579,-0.79,-0.52,-0.20,48.95,-28.20,-34.73
1777399412793,2047589,-0.76,-0.50,-0.21,41.14,-26.12,-29.54
1777399412793,2047599,-0.74,-0.49,-0.22,32.84,-18.80,-21.61
1777399412794,2047609,-0.73,-0.49,-0.23,23.74,-7.87,-12.82
1777399412794,2047619,-0.75,-0.51,-0.21,16.66,4.58,-5.07
1777399412794,2047629,-0.77,-0.51,-0.19,12.27,14.83,-0.49
1777399412794,2047639,-0.81,-0.52,-0.19,9.95,20.94,0.43
1777399412795,2047649,-0.82,-0.53,-0.18,10.31,23.62,-1.22
1777399412795,2047659,-0.83,-0.51,-0.15,11.72,21.55,-2.87
1777399412795,2047669,-0.84,-0.48,-0.15,12.70,14.53,-3.91
1777399412795,2047679,-0.85,-0.45,-0.18,12.88,7.51,-5.80
1777399412796,2047689,-0.83,-0.44,-0.21,12.82,3.66,-8.18
1777399412796,2047699,-0.81,-0.43,-0.23,13.43,1.89,-6.71
1777399412796,2047719,-0.81,-0.41,-0.25,18.86,10.93,-3.30
