host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777496990568,1084465,-0.8744,-0.1733,-0.0046,121.8262,-61.2183,-75.4395
1777496990568,1084481,-0.7981,-0.2626,-0.0254,143.1885,-46.0205,-81.1157
1777496990568,1084498,-0.7803,-0.2848,-0.0337,153.6865,-69.1528,-96.1914
1777496990569,1084515,-0.6960,-0.2941,-0.0773,153.0151,-95.2759,-112.1826
1777496990569,1084532,-0.5020,-0.2937,-0.2812,135.1929,-146.3623,-136.9019
1777496990569,1084548,-0.4023,-0.2397,-0.4471,136.8408,-140.0146,-122.2534
1777496990569,1084565,-0.4631,-0.1833,-0.5349,162.8418,-74.0967,-94.0552
1777496990569,1084582,-0.5543,-0.1617,-0.5077,175.9033,-42.1143,-80.4443
1777496990569,1084599,-0.8092,-0.2136,-0.3241,179.0161,-29.2969,-61.9507
1777496990569,1084615,-0.8208,-0.3635,-0.2448,146.1792,-87.0972,-81.1157
1777496990569,1084632,-0.5789,-0.4617,-0.2823,126.6479,-126.5869,-93.3838
1777496990569,1084649,-0.5507,-0.5007,-0.2990,124.2676,-118.2861,-84.7168
1777496990569,1084666,-0.7562,-0.4680,-0.2806,123.5352,-70.1294,-50.3540
1777496990569,1084682,-1.0153,-0.4799,-0.2946,108.9478,-40.6494,-25.4517
1777496990569,1084699,-1.1644,-0.5033,-0.3545,88.4399,-31.3110,-10.0708
1777496990570,1084716,-1.2438,-0.5555,-0.3477,78.9795,-31.4941,1.0986
1777496990570,1084733,-1.3116,-0.5875,-0.3756,67.4438,-40.4663,3.0518
1777496990570,1084749,-1.2970,-0.6127,-0.3838,63.2935,-35.2173,10.7422
1777496990570,1084766,-1.3436,-0.5673,-0.3098,67.6270,-10.7422,25.5737
1777496990570,1084783,-1.3871,-0.5165,-0.2480,68.1152,20.1416,32.1045
1777496990570,1084799,-1.4980,-0.5066,-0.1754,57.5562,26.1841,31.4941
1777496990570,1084816,-1.4016,-0.4764,-0.2196,49.1943,24.6582,16.9678
1777496990570,1084833,-1.2095,-0.4817,-0.2432,46.8140,16.3574,-2.3804
1777496990570,1084849,-1.1023,-0.4329,-0.2632,48.7671,13.6719,-17.7002
1777496990570,1084866,-0.8815,-0.3871,-0.2451,53.0396,12.8174,-21.4844
1777496990570,1084883,-0.7188,-0.3181,-0.1494,54.0161,19.3481,-26.5503
1777496990570,1084900,-0.6394,-0.2845,-0.1019,45.2881,21.1182,-26.1841
1777496990570,1084916,-0.6257,-0.2771,-0.0598,37.7808,14.4653,-23.5596
1777496990571,1084933,-0.5182,-0.2727,-0.0725,33.6304,9.3384,-23.1323
1777496990571,1084950,-0.4448,-0.2727,-0.0760,33.5083,4.8828,-17.1509
1777496990571,1084966,-0.4594,-0.1461,-0.0139,39.4287,2.9297,-14.0381
1777496990571,1084983,-0.4482,-0.1902,-0.0455,27.4658,-9.3384,-0.2441
1777496990571,1085000,-0.4987,-0.2408,-0.0364,22.8882,-13.1836,0.9766
1777496990571,1085016,-0.5382,-0.3796,-0.0784,17.5171,-33.2642,16.4185
1777496990571,1085033,-0.6453,-0.3829,-0.0771,16.8457,-53.2227,29.3579
1777496990571,1085050,-0.7122,-0.4796,-0.0719,24.2920,-63.1714,39.6118
1777496990571,1085066,-0.8625,-0.4929,-0.0630,34.2407,-63.2935,42.1753
1777496990571,1085083,-1.0940,-0.4545,0.0498,47.7905,-61.8896,49.8047
1777496990571,1085100,-1.2720,-0.4596,0.1150,49.7437,-68.6035,50.7202
1777496990571,1085116,-1.3123,-0.4845,0.1326,45.2881,-78.5522,43.7012
1777496990571,1085133,-1.3367,-0.5084,0.1736,40.2832,-84.0454,40.1611
1777496990571,1085150,-1.2179,-0.4695,0.1738,24.5361,-91.3696,36.5601
1777496990572,1085167,-1.0923,-0.4215,0.0868,11.5356,-75.2563,42.6636
1777496990572,1085183,-1.0697,-0.3578,0.0745,6.4087,-38.3301,44.3726
1777496990572,1085200,-1.0853,-0.3634,0.0850,3.1738,-27.0386,41.8701
1777496990572,1085216,-1.0369,-0.4054,0.0106,-3.9062,-25.0244,29.2969
1777496990572,1085233,-0.9769,-0.3419,0.0050,-3.9673,-28.1982,21.3623
1777496990572,1085250,-0.9508,-0.3274,0.0132,-8.4839,-26.3672,22.5830
1777496990572,1085266,-0.9556,-0.2787,0.0388,-9.3994,-20.5688,23.7427
1777496990572,1085283,-1.0060,-0.2325,0.0574,-8.0566,-17.5171,25.9399
1777496990572,1085300,-1.0527,-0.1643,0.1300,0.8545,-16.6016,20.4468
1777496990572,1085316,-1.0616,-0.1501,0.2026,5.4932,-20.2637,8.9722
1777496990572,1085333,-1.0996,-0.0984,0.2488,5.6763,-25.6958,5.6763
1777496990572,1085350,-1.1013,-0.0403,0.3197,-0.6714,-43.5181,0.9155
1777496990572,1085366,-1.0237,0.0125,0.2982,-12.2070,-54.3823,-2.6855
1777496990572,1085383,-0.9830,0.0244,0.2695,-15.2588,-43.5181,-2.9297
1777496990573,1085399,-0.8995,0.0333,0.1643,-10.2539,-31.7383,0.3662
1777496990573,1085416,-0.9258,0.0867,0.1554,2.1973,-6.6528,14.5874
1777496990573,1085433,-0.9860,0.1172,0.1871,-1.5869,-9.9487,28.8086
1777496990573,1085449,-1.0099,0.1259,0.2145,-14.0991,-33.7524,33.8745
