host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777399417993,2052099,-0.77,0.90,0.01,94.85,-4.70,-44.62
1777399417993,2052109,-0.72,0.95,0.01,109.62,-10.07,-49.62
1777399417993,2052119,-0.72,1.03,0.02,123.54,-5.43,-55.36
1777399417994,2052129,-0.71,0.99,0.06,132.57,3.91,-56.76
1777399417994,2052139,-0.65,0.87,0.04,139.10,11.96,-53.28
1777399417994,2052149,-0.60,0.73,0.04,146.24,18.74,-46.63
1777399417995,2052159,-0.54,0.61,-0.01,160.28,24.84,-38.82
1777399417995,2052169,-0.54,0.48,-0.10,179.26,34.06,-33.02
1777399417995,2052179,-0.60,0.45,-0.13,198.61,49.74,-30.82
1777399417995,2052189,-0.66,0.41,-0.16,214.17,65.19,-29.72
1777399417995,2052209,-0.79,0.37,-0.10,246.46,82.15,-30.52
1777399417996,2052229,-1.01,0.11,0.14,241.21,49.99,-41.26
1777399417996,2052249,-0.93,-0.36,0.30,228.21,-28.87,-56.09
1777399417997,2052269,-0.72,-0.47,-0.09,233.34,-100.83,-64.94
1777399417997,2052279,-0.58,-0.39,-0.38,227.60,-99.98,-62.99
1777399417998,2052289,-0.52,-0.34,-0.56,223.63,-70.50,-53.10
1777399417998,2052299,-0.59,-0.43,-0.70,225.10,-23.68,-37.60
1777399417998,2052309,-0.67,-0.48,-0.65,224.79,27.10,-29.36
1777399417999,2052319,-0.78,-0.60,-0.38,212.59,58.53,-26.31
1777399417999,2052329,-0.93,-0.64,-0.31,200.93,58.72,-29.17
1777399417999,2052339,-0.94,-0.72,-0.17,192.44,38.76,-32.10
1777399417999,2052349,-0.88,-0.79,-0.17,182.43,-1.46,-34.79
1777399418000,2052359,-0.84,-0.78,-0.26,170.17,-45.29,-35.95
1777399418000,2052369,-0.77,-0.69,-0.37,157.71,-77.15,-32.59
1777399418000,2052379,-0.74,-0.66,-0.52,148.25,-92.59,-26.25
1777399418000,2052389,-0.80,-0.76,-0.72,146.55,-93.93,-19.90
1777399418000,2052399,-0.83,-0.84,-0.87,156.19,-79.90,-18.68
