host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777494720786,171592,-1.0703,-0.4147,-0.5950,117.3706,-11.1084,5.9204
1777494720786,171609,-0.9250,-0.5549,-0.8318,39.0625,-70.6787,-26.4893
1777494720786,171626,-0.8141,-0.4984,-0.9460,50.7202,-62.2559,-11.8408
1777494720786,171642,-0.8636,-0.3755,-0.8799,104.6143,13.0005,17.2119
1777494720786,171659,-0.9418,-0.3573,-0.8066,129.2725,47.6074,31.8604
1777494720786,171676,-1.1779,-0.1691,-0.5216,151.3672,72.9980,36.3159
1777494720786,171692,-1.2817,-0.1371,-0.2971,116.1499,18.2495,4.8218
1777494720786,171709,-1.0624,-0.2129,-0.2852,64.2090,-58.5938,-40.0391
1777494720786,171726,-0.8761,-0.2595,-0.3607,48.8892,-81.6040,-52.1851
1777494720787,171743,-0.6720,-0.2977,-0.4570,62.0728,-59.3872,-36.8652
1777494720787,171759,-0.7343,-0.2712,-0.4399,105.0415,15.7471,-3.7842
1777494720787,171776,-0.8491,-0.2482,-0.3768,128.9673,52.6733,7.3853
1777494720787,171793,-0.8977,-0.2150,-0.2837,125.9155,34.6680,-10.1318
1777494720787,171809,-0.8392,-0.2831,-0.2478,88.3179,5.6152,-19.8975
1777494720787,171826,-0.6735,-0.3495,-0.3323,45.2881,-37.5366,-28.9307
1777494720787,171843,-0.6152,-0.4067,-0.4594,33.7524,-31.9214,-14.0991
1777494720787,171860,-0.6119,-0.4102,-0.5018,54.3823,8.1787,3.8452
1777494720787,171876,-0.6930,-0.4104,-0.4955,62.3779,29.2969,13.6719
1777494720787,171893,-0.7870,-0.3815,-0.4470,74.1577,44.7998,20.6299
1777494720787,171910,-0.8558,-0.3691,-0.3665,63.2935,19.9585,11.2305
1777494720787,171926,-0.8158,-0.3799,-0.3689,33.4473,-22.0947,4.4556
1777494720787,171943,-0.7676,-0.3988,-0.4167,18.9209,-34.6680,6.1646
1777494720787,171959,-0.7758,-0.4211,-0.4769,12.6343,-33.8745,16.9678
1777494720787,171976,-0.8553,-0.4299,-0.4629,32.1045,-8.8501,18.8599
1777494720788,171993,-0.8706,-0.4307,-0.4318,47.4243,1.0376,16.4795
1777494720788,172009,-0.9137,-0.3882,-0.3490,45.6543,-0.6104,11.5967
1777494720788,172026,-0.9288,-0.3878,-0.2931,31.6772,-20.1416,9.8267
1777494720788,172043,-0.8890,-0.3870,-0.3165,13.0615,-37.6587,10.3149
1777494720788,172059,-0.8817,-0.3871,-0.3320,11.3525,-29.6021,10.0098
