host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777398983402,1616835,0.02,-0.00,1.00,2.26,-4.64,-5.37
1777398983403,1616845,0.01,-0.00,1.00,2.26,-4.70,-5.25
1777398983403,1616855,0.01,-0.00,1.01,2.26,-4.64,-5.07
1777398983403,1616865,0.01,-0.00,1.00,2.32,-4.64,-4.88
1777398983403,1616875,0.01,-0.00,1.00,2.50,-4.76,-4.82
1777398983404,1616885,0.01,-0.00,1.00,2.44,-4.70,-4.82
1777398983404,1616895,0.01,-0.00,1.00,2.44,-4.58,-4.76
1777398983404,1616905,0.01,-0.00,1.00,2.62,-4.76,-4.58
1777398983404,1616915,0.01,-0.00,1.00,2.69,-4.76,-4.27
1777398983405,1616925,0.01,-0.00,1.00,2.56,-4.70,-4.33
1777398983405,1616935,0.01,-0.00,1.00,2.62,-4.64,-4.46
1777398983405,1616945,0.01,-0.00,1.00,2.50,-4.70,-4.88
1777398983406,1616955,0.02,-0.00,1.00,2.14,-4.58,-5.43
1777398983406,1616965,0.01,-0.00,1.00,2.32,-4.70,-5.13
1777398983406,1616975,0.01,-0.00,1.00,2.38,-4.70,-4.82
1777398983407,1616995,0.01,-0.00,1.00,2.44,-4.58,-4.64
1777398983407,1617015,0.01,-0.00,1.00,2.32,-4.70,-5.00
1777398983407,1617035,0.01,-0.00,1.00,2.44,-4.70,-4.82
1777398983407,1617055,0.01,-0.00,1.01,2.62,-4.70,-4.64
1777398983408,1617065,0.01,-0.00,1.00,2.69,-4.76,-4.58
1777398983408,1617075,0.01,-0.00,1.01,2.75,-4.76,-4.52
1777398983408,1617085,0.01,-0.00,1.00,2.87,-4.76,-4.39
1777398983408,1617095,0.01,-0.00,1.00,2.81,-4.76,-4.46
1777398983409,1617105,0.01,-0.00,1.00,2.81,-4.88,-4.64
1777398983409,1617115,0.01,0.00,0.99,2.62,-4.70,-4.82
1777398983409,1617125,0.01,0.00,1.00,2.44,-4.64,-4.88
1777398983409,1617135,0.01,0.00,1.00,2.38,-4.64,-4.88
1777398983410,1617145,0.01,0.00,1.00,2.38,-4.64,-4.82
1777398983410,1617155,0.01,-0.00,1.00,2.20,-4.58,-4.94
1777398983410,1617165,0.01,-0.00,1.00,2.14,-4.58,-5.31
1777398983410,1617175,0.01,-0.00,1.00,2.38,-4.70,-5.07
1777398983410,1617185,0.01,-0.00,1.00,2.62,-4.70,-4.64
1777398983411,1617195,0.01,-0.00,1.00,2.62,-4.70,-4.46
1777398983411,1617205,0.01,-0.00,1.00,2.62,-4.82,-4.33
1777398983411,1617215,0.01,-0.00,1.01,2.50,-4.70,-4.64
1777398983412,1617225,0.01,-0.00,1.00,2.50,-4.64,-5.00
1777398983412,1617235,0.01,-0.00,1.00,2.50,-4.70,-4.70
1777398983412,1617245,0.01,-0.00,1.00,2.62,-4.70,-4.46
1777398983412,1617255,0.01,-0.00,1.00,2.50,-4.70,-4.76
1777398983412,1617265,0.01,-0.00,1.00,2.38,-4.70,-5.25
1777398983413,1617275,0.02,-0.00,1.00,2.38,-4.70,-5.25
1777398983413,1617285,0.01,0.00,1.00,2.38,-4.64,-5.25
1777398983413,1617295,0.01,-0.00,1.00,2.50,-4.70,-4.88
1777398983413,1617305,0.01,-0.00,1.00,2.69,-4.76,-4.46
1777398983414,1617315,0.02,-0.00,1.00,2.50,-4.70,-4.88
1777398983414,1617325,0.01,0.00,1.00,2.32,-4.64,-5.13
1777398983414,1617345,0.01,0.00,1.00,2.44,-4.64,-4.52
1777398983414,1617365,0.01,-0.00,1.00,2.50,-4.70,-4.70
1777398983414,1617385,0.02,-0.00,1.00,2.32,-4.58,-5.13
1777398983415,1617405,0.01,-0.00,1.00,2.50,-4.64,-4.82
1777398983415,1617415,0.01,-0.00,1.00,2.44,-4.70,-4.82
1777398983415,1617425,0.01,-0.00,1.00,2.56,-4.70,-4.58
1777398983415,1617435,0.01,-0.00,1.00,2.56,-4.64,-4.33
1777398983416,1617445,0.01,-0.00,1.00,2.50,-4.70,-4.33
1777398983416,1617455,0.01,-0.00,1.00,2.56,-4.64,-4.15
1777398983416,1617465,0.01,-0.00,1.00,2.44,-4.64,-4.76
1777398983416,1617475,0.02,0.00,1.00,2.26,-4.64,-5.43
1777398983416,1617485,0.01,0.00,1.00,2.26,-4.64,-5.13
1777398983416,1617495,0.01,-0.00,1.00,2.32,-4.70,-4.94
1777398983417,1617505,0.01,-0.00,1.00,2.38,-4.64,-4.76
1777398983417,1617515,0.01,-0.00,1.00,2.56,-4.70,-4.39
1777398983417,1617525,0.01,-0.00,1.00,2.44,-4.70,-4.76
1777398983417,1617535,0.01,-0.00,1.00,2.32,-4.70,-5.07
1777398983417,1617545,0.01,-0.00,1.00,2.50,-4.64,-4.76
1777398983418,1617555,0.01,-0.00,1.00,2.62,-4.76,-4.27
1777398983418,1617565,0.01,-0.00,1.00,2.62,-4.70,-4.64
1777398983418,1617575,0.02,-0.00,1.00,2.38,-4.64,-5.00
1777398983418,1617585,0.01,-0.00,1.00,2.44,-4.64,-4.82
1777398983418,1617595,0.01,-0.00,1.00,2.44,-4.70,-4.52
1777398983419,1617605,0.01,-0.00,1.00,2.32,-4.70,-4.88
1777398983419,1617615,0.01,-0.00,1.01,2.20,-4.64,-5.25
1777398983419,1617625,0.01,-0.00,1.00,2.38,-4.64,-5.00
1777398983419,1617635,0.01,-0.00,1.00,2.56,-4.64,-4.58
1777398983419,1617645,0.01,-0.00,1.00,2.50,-4.64,-4.76
1777398983419,1617655,0.01,-0.00,1.00,2.50,-4.70,-4.88
1777398983420,1617665,0.02,-0.00,1.00,2.38,-4.70,-4.94
1777398983420,1617685,0.01,-0.00,1.00,2.32,-4.64,-5.07
1777398983420,1617705,0.01,-0.00,1.01,2.44,-4.70,-4.88
1777398983420,1617725,0.01,-0.00,1.00,2.56,-4.70,-4.64
1777398983420,1617745,0.01,-0.00,1.00,2.56,-4.76,-4.64
1777398983421,1617755,0.01,-0.00,1.00,2.50,-4.70,-4.70
1777398983421,1617765,0.01,-0.00,1.00,2.38,-4.58,-4.70
1777398983421,1617775,0.01,-0.00,1.00,2.38,-4.64,-4.76
1777398983421,1617785,0.01,-0.00,1.00,2.44,-4.64,-4.88
1777398983421,1617795,0.02,-0.00,1.00,2.32,-4.64,-5.13
1777398983422,1617805,0.01,-0.00,1.00,2.26,-4.64,-5.37
1777398983422,1617815,0.01,-0.00,1.00,2.32,-4.64,-4.88
1777398983422,1617825,0.01,0.00,0.99,2.56,-4.76,-4.33
1777398983422,1617835,0.01,-0.00,1.01,2.26,-4.76,-4.76
1777398983422,1617845,0.02,-0.00,1.00,2.14,-4.70,-5.31
1777398983422,1617855,0.01,-0.00,1.00,2.38,-4.70,-4.82
1777398983423,1617865,0.01,-0.00,1.01,2.56,-4.58,-4.27
1777398983423,1617875,0.01,-0.00,1.00,2.50,-4.76,-4.52
1777398983423,1617885,0.01,-0.00,1.01,2.38,-4.70,-4.70
1777398983423,1617895,0.01,-0.00,1.00,2.56,-4.70,-4.52
1777398983423,1617905,0.01,-0.00,1.00,2.50,-4.70,-4.27
1777398983424,1617915,0.01,0.00,1.00,2.50,-4.70,-4.46
1777398983424,1617925,0.01,-0.00,1.00,2.44,-4.70,-4.82
1777398983424,1617935,0.01,-0.00,1.00,2.44,-4.70,-4.88
1777398983424,1617945,0.01,-0.00,1.00,2.44,-4.64,-4.76
1777398983424,1617955,0.01,-0.00,1.00,2.44,-4.76,-4.94
1777398983424,1617965,0.01,-0.00,1.00,2.32,-4.58,-5.07
1777398983424,1617975,0.01,-0.00,1.00,2.44,-4.64,-4.82
1777398983425,1617985,0.01,-0.00,1.00,2.62,-4.70,-4.33
1777398983425,1617995,0.01,-0.00,1.00,2.62,-4.70,-4.27
1777398983425,1618005,0.01,-0.00,1.00,2.56,-4.64,-4.33
1777398983425,1618015,0.01,-0.00,1.00,2.62,-4.76,-4.27
1777398983425,1618035,0.01,-0.00,1.00,2.50,-4.58,-4.82
1777398983426,1618055,0.01,-0.00,1.00,2.50,-4.64,-4.82
1777398983426,1618075,0.01,-0.00,1.00,2.38,-4.64,-5.00
1777398983426,1618095,0.01,-0.00,1.00,2.50,-4.64,-4.64
1777398983426,1618105,0.01,-0.00,1.00,2.56,-4.70,-4.64
1777398983426,1618115,0.01,-0.00,1.00,2.56,-4.70,-4.58
1777398983426,1618125,0.01,-0.00,1.00,2.62,-4.76,-4.52
1777398983427,1618135,0.01,-0.00,1.00,2.56,-4.70,-4.39
1777398983427,1618145,0.01,-0.00,1.00,2.50,-4.70,-4.52
1777398983427,1618155,0.01,-0.00,1.00,2.56,-4.70,-4.58
1777398983427,1618165,0.01,-0.00,1.00,2.62,-4.76,-4.52
1777398983427,1618175,0.01,-0.00,1.00,2.69,-4.70,-4.39
1777398983427,1618185,0.01,-0.00,1.00,2.44,-4.64,-4.82
1777398983428,1618195,0.02,-0.00,0.99,2.26,-4.64,-5.43
1777398983428,1618205,0.01,-0.00,1.00,2.14,-4.64,-5.37
1777398983428,1618215,0.02,-0.00,1.00,2.32,-4.76,-5.31
1777398983428,1618225,0.01,-0.00,1.00,2.32,-4.70,-5.31
1777398983428,1618235,0.02,-0.00,1.00,2.32,-4.64,-5.31
1777398983428,1618245,0.01,0.00,1.00,2.32,-4.64,-5.19
1777398983429,1618255,0.02,-0.00,1.00,2.38,-4.70,-5.07
1777398983429,1618265,0.01,-0.00,1.00,2.32,-4.70,-5.00
1777398983429,1618275,0.01,-0.00,1.00,2.26,-4.64,-5.19
1777398983429,1618285,0.01,-0.00,1.00,2.38,-4.58,-4.94
1777398983429,1618295,0.01,-0.00,1.01,2.50,-4.64,-4.64
1777398983429,1618305,0.01,-0.00,0.99,2.62,-4.76,-4.52
1777398983430,1618315,0.01,-0.00,1.00,2.62,-4.64,-4.33
1777398983430,1618325,0.01,-0.00,1.01,2.38,-4.76,-4.82
1777398983430,1618335,0.01,-0.00,1.01,2.20,-4.70,-5.37
1777398983430,1618345,0.01,-0.00,1.00,2.38,-4.64,-5.19
1777398983430,1618355,0.01,0.00,1.00,2.38,-4.76,-5.07
1777398983430,1618375,0.01,-0.00,1.00,2.50,-4.70,-4.58
1777398983431,1618395,0.01,-0.00,1.00,2.44,-4.64,-4.88
1777398983431,1618415,0.01,0.00,1.00,2.38,-4.70,-4.88
1777398983431,1618435,0.01,-0.00,1.01,2.44,-4.70,-4.82
1777398983431,1618445,0.01,-0.00,1.00,2.50,-4.70,-4.88
1777398983431,1618455,0.02,0.00,1.00,2.38,-4.70,-5.07
1777398983431,1618465,0.02,-0.00,1.00,2.26,-4.58,-5.37
1777398983431,1618475,0.01,-0.00,1.01,2.38,-4.64,-4.94
1777398983432,1618485,0.01,-0.00,1.00,2.69,-4.70,-4.33
1777398983432,1618495,0.01,-0.00,1.00,2.62,-4.70,-4.33
1777398983432,1618505,0.01,-0.00,1.00,2.62,-4.70,-4.27
1777398983432,1618515,0.01,-0.00,1.00,2.62,-4.64,-4.33
1777398983432,1618525,0.01,-0.00,1.00,2.75,-4.70,-4.27
1777398983432,1618535,0.01,-0.00,1.00,2.56,-4.70,-4.58
1777398983432,1618545,0.02,-0.00,1.00,2.38,-4.64,-4.82
1777398983433,1618555,0.01,-0.00,1.01,2.32,-4.76,-5.07
1777398983433,1618565,0.01,-0.00,1.00,2.26,-4.76,-5.31
1777398983433,1618575,0.02,-0.00,1.00,2.26,-4.76,-5.19
1777398983433,1618585,0.02,0.00,1.00,2.26,-4.70,-5.25
1777398983433,1618595,0.01,-0.00,1.00,2.38,-4.64,-5.13
1777398983433,1618605,0.01,-0.00,1.00,2.38,-4.70,-4.88
1777398983433,1618615,0.01,-0.00,1.00,2.32,-4.76,-5.00
1777398983434,1618625,0.01,-0.00,1.00,2.38,-4.70,-4.94
1777398983434,1618635,0.01,-0.00,1.00,2.50,-4.70,-4.76
1777398983434,1618645,0.01,-0.00,1.00,2.56,-4.76,-4.76
1777398983434,1618655,0.01,-0.00,1.00,2.44,-4.70,-4.82
1777398983434,1618665,0.01,-0.00,1.00,2.38,-4.70,-4.88
1777398983434,1618675,0.01,-0.00,1.00,2.44,-4.76,-4.88
1777398983435,1618685,0.01,-0.00,1.00,2.38,-4.64,-4.94
1777398983435,1618695,0.01,-0.00,1.00,2.38,-4.58,-5.00
1777398983435,1618705,0.01,-0.00,1.00,2.32,-4.58,-4.76
1777398983435,1618725,0.01,-0.00,1.00,2.38,-4.76,-4.82
1777398983435,1618745,0.01,-0.00,1.00,2.26,-4.64,-5.13
1777398983435,1618765,0.01,-0.00,1.00,2.32,-4.58,-4.82
1777398983436,1618785,0.01,-0.00,1.00,2.50,-4.70,-4.52
1777398983436,1618795,0.01,-0.00,1.00,2.56,-4.76,-4.52
1777398983436,1618805,0.01,-0.00,1.00,2.44,-4.64,-4.88
1777398983436,1618815,0.02,-0.00,1.00,2.26,-4.70,-5.31
1777398983436,1618825,0.02,-0.00,1.00,2.26,-4.70,-5.37
1777398983436,1618835,0.02,-0.00,1.00,2.26,-4.64,-5.37
1777398983437,1618845,0.00,0.01,1.04,2.26,-4.88,-5.37
1777398983437,1618855,0.02,-0.08,1.02,0.24,-8.18,-5.98
1777398983437,1618865,0.00,-0.03,0.98,0.12,-9.34,-11.41
