host_time_ms,arduino_time_ms,ax,ay,az,gx,gy,gz
1777398951921,1583162,-1.19,-0.49,0.55,64.09,588.01,-206.18
1777398951922,1583172,-0.46,-0.28,0.19,-15.81,545.47,-228.27
1777398951922,1583182,0.20,-0.09,-0.43,-90.82,522.46,-209.23
1777398951922,1583192,0.39,-0.41,-0.74,-134.28,525.09,-139.83
1777398951923,1583202,0.16,-0.86,-0.29,-135.38,507.51,-56.95
1777398951923,1583212,-0.04,-0.98,0.28,-121.28,378.54,-3.05
1777398951923,1583222,-0.13,-0.88,0.40,-115.23,121.34,16.48
1777398951924,1583232,-0.27,-0.80,-0.04,-105.22,-193.24,25.70
1777398951924,1583242,-0.41,-0.76,-0.74,-75.26,-472.47,33.94
1777398951924,1583252,-0.47,-0.64,-1.23,-38.39,-644.65,40.77
1777398951924,1583262,-0.57,-0.37,-1.37,-14.71,-711.18,47.73
1777398951925,1583272,-0.52,-0.21,-1.67,-5.25,-699.77,61.46
1777398951925,1583282,-0.39,-0.14,-2.14,6.04,-403.99,68.48
1777398951925,1583302,-0.54,-0.46,-2.32,193.60,275.82,35.46
1777398951925,1583322,-1.77,-0.50,0.47,176.88,587.22,-87.59
1777398951926,1583342,-0.65,-0.66,0.50,6.10,495.36,-176.82
1777398951926,1583362,0.47,-0.28,-0.07,-157.35,386.78,-173.52
1777398951927,1583372,0.64,-0.29,-0.29,-208.56,318.73,-105.10
1777398951927,1583382,0.36,-0.68,-0.17,-222.53,196.29,-11.60
1777398951928,1583392,-0.15,-1.10,0.01,-193.05,-17.76,55.42
1777398951928,1583402,-0.57,-0.92,-0.10,-131.47,-294.43,68.36
1777398951928,1583412,-0.81,-0.55,-0.54,-85.39,-553.83,52.37
1777398951928,1583422,-1.10,-0.19,-0.78,-81.36,-731.75,29.97
1777398951929,1583432,-1.27,-0.02,-1.19,-98.63,-824.71,10.93
1777398951929,1583442,-1.19,0.08,-1.65,-119.75,-839.23,-14.28
1777398951929,1583452,-0.90,0.07,-2.47,-102.54,-762.21,-45.17
1777398951930,1583462,-0.35,-0.29,-2.93,-21.06,-539.55,-58.59
1777398951930,1583472,-0.18,-0.45,-2.64,122.74,-182.37,-56.82
1777398951930,1583482,-0.68,-0.26,-1.66,266.60,202.88,-43.70
1777398951930,1583492,-1.46,-0.29,-0.56,336.85,494.69,-29.79
1777398951931,1583502,-1.93,-0.43,0.56,306.70,630.74,-44.37
1777398951931,1583512,-1.73,-0.50,1.22,205.75,611.69,-90.58
1777398951931,1583522,-1.07,-0.53,1.06,79.71,504.88,-140.44
1777398951932,1583532,-0.31,-0.46,0.51,-41.50,405.76,-170.53
1777398951932,1583542,0.22,-0.34,-0.02,-131.53,347.60,-164.86
1777398951932,1583552,0.42,-0.35,-0.36,-178.28,306.21,-117.13
1777398951933,1583562,0.31,-0.55,-0.36,-184.14,245.06,-44.19
1777398951933,1583572,0.02,-0.82,-0.09,-162.35,119.26,17.88
1777398951933,1583582,-0.32,-0.94,0.05,-125.98,-86.61,45.35
1777398951933,1583592,-0.52,-0.64,-0.19,-91.43,-326.78,37.54
1777398951934,1583602,-0.70,-0.34,-0.68,-84.11,-531.13,20.75
1777398951934,1583612,-0.85,-0.21,-1.15,-94.60,-656.49,12.45
1777398951934,1583622,-0.91,-0.11,-1.52,-98.88,-699.22,-15.69
1777398951934,1583642,-0.60,-0.16,-2.24,45.59,-348.21,-42.91
1777398951935,1583662,-0.36,-0.38,-1.16,219.85,163.39,-31.98
1777398951935,1583682,-1.31,-0.39,0.22,200.20,444.34,-47.18
1777398951935,1583702,-0.87,-0.49,0.45,27.40,402.89,-88.26
1777398951935,1583712,-0.51,-0.54,0.20,-56.46,356.57,-95.83
1777398951936,1583722,-0.28,-0.53,-0.07,-118.59,317.57,-92.29
1777398951936,1583732,-0.10,-0.39,-0.34,-157.65,282.71,-76.54
1777398951936,1583742,-0.08,-0.40,-0.51,-174.87,239.26,-47.30
1777398951936,1583752,-0.19,-0.53,-0.58,-169.25,174.19,-17.46
1777398951936,1583762,-0.31,-0.67,-0.60,-141.11,80.87,-2.81
1777398951937,1583772,-0.35,-0.66,-0.71,-100.28,-28.81,-7.75
1777398951937,1583782,-0.33,-0.53,-0.88,-61.95,-127.56,-22.34
